player_id,loyalty_tier,days_since_last_session,total_historical_sessions,player_net_revenue,churn_probability,risk_level,recommended_action,expected_revenue_at_risk,retention_priority_score,priority_rank
PLY00002407,Standard,83,2,2.98,0.0008211505723344,Low,No immediate action,0.0,0.0,2271
PLY00002105,Standard,4,3,2.11,0.0007843992237163,Low,No immediate action,0.0,0.0,2271
PLY00004901,Standard,15,2,6.33,0.0007830783665378,Low,No immediate action,0.0,0.0,2271
PLY00002226,Standard,57,1,5.08,0.00066902780679,Low,No immediate action,0.0,0.0,2271
PLY00001553,Silver,58,1,7.54,0.0006453402543037,Low,No immediate action,0.0,0.0,2271
PLY00000116,Silver,45,1,7.35,0.0006231311373546,Low,No immediate action,0.0,0.0,2271
PLY00003772,Standard,53,1,5.75,0.0006003975714426,Low,No immediate action,0.0,0.0,2271
PLY00002231,Standard,53,2,7.01,0.0005937686006762,Low,No immediate action,0.0,0.0,2271
PLY00001060,Standard,12,2,4.38,0.0005176774509746,Low,No immediate action,0.0,0.0,2271
PLY00002825,Standard,8,3,4.22,0.0005141253557308,Low,No immediate action,0.0,0.0,2271
PLY00004420,Standard,54,1,8.93,0.000513990893858,Low,No immediate action,0.0,0.0,2271
PLY00002395,Standard,55,1,8.23,0.0005137505990701,Low,No immediate action,0.0,0.0,2271
PLY00000354,Silver,14,2,8.79,0.0004980388407994,Low,No immediate action,0.0,0.0,2271
PLY00000013,Standard,70,2,6.45,0.0004947518883276,Low,No immediate action,0.0,0.0,2271
PLY00002563,Standard,49,2,8.93,0.0004943933773822,Low,No immediate action,0.0,0.0,2271
PLY00000378,Standard,25,2,8.15,0.0004903048222954,Low,No immediate action,0.0,0.0,2271
PLY00000817,Silver,48,1,2.37,0.0004761831438348,Low,No immediate action,0.0,0.0,2271
PLY00004815,Standard,50,3,5.2,0.0004755064476634,Low,No immediate action,0.0,0.0,2271
PLY00004591,Standard,47,2,10.06,0.000470777144176,Low,No immediate action,0.0,0.0,2271
PLY00003492,Standard,22,2,7.22,0.0004633627194385,Low,No immediate action,0.0,0.0,2271
PLY00004022,Standard,43,1,3.27,0.0004335530535998,Low,No immediate action,0.0,0.0,2271
PLY00004101,Standard,31,2,1.9,0.0003831559140775,Low,No immediate action,0.0,0.0,2271
PLY00004985,Standard,18,3,3.37,0.000376336318497,Low,No immediate action,0.0,0.0,2271
PLY00000276,Standard,30,2,2.79,0.0003722233640475,Low,No immediate action,0.0,0.0,2271
PLY00003023,Standard,49,1,5.0,0.0003711022449632,Low,No immediate action,0.0,0.0,2271
PLY00004916,Standard,75,1,5.88,0.0003631731286489,Low,No immediate action,0.0,0.0,2271
PLY00004753,Standard,43,1,1.49,0.0003529030260716,Low,No immediate action,0.0,0.0,2271
PLY00000513,Silver,11,3,8.0,0.0003507020829412,Low,No immediate action,0.0,0.0,2271
PLY00004187,Standard,33,2,1.78,0.000334573623103,Low,No immediate action,0.0,0.0,2271
PLY00002705,Silver,10,2,4.69,0.0003305131970962,Low,No immediate action,0.0,0.0,2271
PLY00002256,Standard,68,2,7.39,0.0003254750257132,Low,No immediate action,0.0,0.0,2271
PLY00003762,Silver,57,2,13.86,0.0003222382274203,Low,No immediate action,0.0,0.0,2271
PLY00002550,Standard,26,4,9.91,0.0003220301254799,Low,No immediate action,0.0,0.0,2271
PLY00004488,Standard,62,2,2.44,0.0003198597796054,Low,No immediate action,0.0,0.0,2271
PLY00002969,Standard,12,2,6.61,0.0003106670018147,Low,No immediate action,0.0,0.0,2271
PLY00002277,Standard,43,2,2.37,0.000306769695867,Low,No immediate action,0.0,0.0,2271
PLY00001841,Gold,53,2,9.98,0.0002915617188385,Low,No immediate action,0.0,0.0,2271
PLY00003258,Standard,0,3,4.49,0.0002906056990779,Low,No immediate action,0.0,0.0,2271
PLY00000880,Silver,50,5,10.54,0.0002882425632455,Low,No immediate action,0.0,0.0,2271
PLY00003446,Standard,30,2,6.71,0.00027280209449,Low,No immediate action,0.0,0.0,2271
PLY00002432,Silver,17,2,7.47,0.0002653822227429,Low,No immediate action,0.0,0.0,2271
PLY00001931,Silver,44,1,2.75,0.0002616753748168,Low,No immediate action,0.0,0.0,2271
PLY00004277,Silver,49,2,18.59,0.0002588847078152,Low,No immediate action,0.0,0.0,2271
PLY00004640,Standard,47,1,3.36,0.0002578223217143,Low,No immediate action,0.0,0.0,2271
PLY00001357,Standard,40,1,0.64,0.0002562072374079,Low,No immediate action,0.0,0.0,2271
PLY00001379,Standard,52,2,14.76,0.0002554575069056,Low,No immediate action,0.0,0.0,2271
PLY00002652,Standard,11,3,17.43,0.0002529166810154,Low,No immediate action,0.0,0.0,2271
PLY00001287,Standard,43,1,4.38,0.0002510196433062,Low,No immediate action,0.0,0.0,2271
PLY00002376,Silver,40,2,6.0,0.0002502842849883,Low,No immediate action,0.0,0.0,2271
PLY00002723,Standard,29,3,12.42,0.000246237024053,Low,No immediate action,0.0,0.0,2271
PLY00001724,Standard,29,3,15.43,0.0002461762380364,Low,No immediate action,0.0,0.0,2271
PLY00001162,Silver,62,2,13.48,0.0002418909795593,Low,No immediate action,0.0,0.0,2271
PLY00000791,Standard,61,2,5.76,0.0002391421222123,Low,No immediate action,0.0,0.0,2271
PLY00004380,Standard,9,2,4.99,0.0002263559136747,Low,No immediate action,0.0,0.0,2271
PLY00000457,Standard,12,4,13.22,0.0002236936021006,Low,No immediate action,0.0,0.0,2271
PLY00002181,Silver,13,2,5.06,0.000222345627135,Low,No immediate action,0.0,0.0,2271
PLY00004902,Standard,39,1,3.24,0.0002215698148287,Low,No immediate action,0.0,0.0,2271
PLY00002810,Standard,58,4,18.77,0.0002198997389355,Low,No immediate action,0.0,0.0,2271
PLY00004525,Standard,11,3,6.56,0.0002176518863921,Low,No immediate action,0.0,0.0,2271
PLY00004997,Standard,13,4,9.73,0.0002133195181297,Low,No immediate action,0.0,0.0,2271
PLY00002602,Standard,12,4,22.89,0.0002098275340935,Low,No immediate action,0.0,0.0,2271
PLY00001149,Standard,1,4,22.38,0.0002055795432356,Low,No immediate action,0.0,0.0,2271
PLY00001878,Standard,10,3,17.27,0.0002038459979085,Low,No immediate action,0.0,0.0,2271
PLY00001556,Standard,11,3,16.91,0.0002018283941287,Low,No immediate action,0.0,0.0,2271
PLY00000108,Silver,31,2,17.93,0.0002001387587965,Low,No immediate action,0.0,0.0,2271
PLY00000008,Standard,26,3,24.54,0.0001995557025305,Low,No immediate action,0.0,0.0,2271
PLY00001075,Silver,7,2,13.56,0.0001988628980139,Low,No immediate action,0.0,0.0,2271
PLY00004260,Standard,59,1,18.86,0.000193686461794,Low,No immediate action,0.0,0.0,2271
PLY00003671,Standard,52,1,11.18,0.0001926226250988,Low,No immediate action,0.0,0.0,2271
PLY00000419,Silver,17,3,16.45,0.0001915223381689,Low,No immediate action,0.0,0.0,2271
PLY00002628,Standard,15,5,26.21,0.0001880535547639,Low,No immediate action,0.0,0.0,2271
PLY00003461,Standard,18,3,4.4,0.0001862312267019,Low,No immediate action,0.0,0.0,2271
PLY00004776,Gold,47,1,9.63,0.0001860997367112,Low,No immediate action,0.0,0.0,2271
PLY00000268,Silver,38,1,2.66,0.0001858554523716,Low,No immediate action,0.0,0.0,2271
PLY00002081,Silver,43,1,7.97,0.0001846335356934,Low,No immediate action,0.0,0.0,2271
PLY00003076,Standard,39,1,5.44,0.0001826151279994,Low,No immediate action,0.0,0.0,2271
PLY00003715,Standard,42,1,9.45,0.0001786546891757,Low,No immediate action,0.0,0.0,2271
PLY00004248,Silver,0,4,19.11,0.0001783809044788,Low,No immediate action,0.0,0.0,2271
PLY00000747,Standard,36,1,0.26,0.0001750881029124,Low,No immediate action,0.0,0.0,2271
PLY00002247,Standard,40,1,6.59,0.0001737210588038,Low,No immediate action,0.0,0.0,2271
PLY00004637,Standard,10,3,21.57,0.0001716478865288,Low,No immediate action,0.0,0.0,2271
PLY00000625,Silver,3,3,22.04,0.0001517113466803,Low,No immediate action,0.0,0.0,2271
PLY00003232,Gold,58,4,22.2,0.0001502773473072,Low,No immediate action,0.0,0.0,2271
PLY00002712,Standard,45,1,0.79,0.000149576101038,Low,No immediate action,0.0,0.0,2271
PLY00000348,Silver,47,1,16.48,0.0001489186631384,Low,No immediate action,0.0,0.0,2271
PLY00001996,Standard,36,1,0.69,0.0001483255161404,Low,No immediate action,0.0,0.0,2271
PLY00000481,Platinum,41,2,29.72,0.0001452525136463,Low,No immediate action,0.0,0.0,2271
PLY00001850,Standard,40,1,0.6,0.0001310843898738,Low,No immediate action,0.0,0.0,2271
PLY00001307,Gold,34,1,4.54,0.0001307563647897,Low,No immediate action,0.0,0.0,2271
PLY00000530,Standard,38,1,14.4,0.0001276754748078,Low,No immediate action,0.0,0.0,2271
PLY00004550,Standard,24,4,24.41,0.0001249514506695,Low,No immediate action,0.0,0.0,2271
PLY00004860,Standard,26,3,32.8,0.0001231096178691,Low,No immediate action,0.0,0.0,2271
PLY00004251,Standard,3,5,16.86,0.0001228350094098,Low,No immediate action,0.0,0.0,2271
PLY00003674,Standard,57,2,16.61,0.000120206935542,Low,No immediate action,0.0,0.0,2271
PLY00000799,Standard,17,6,33.36,0.0001160796597007,Low,No immediate action,0.0,0.0,2271
PLY00003697,Standard,72,3,14.92,0.0001152360906215,Low,No immediate action,0.0,0.0,2271
PLY00004938,Gold,4,3,8.75,0.0001134888665754,Low,No immediate action,0.0,0.0,2271
PLY00004925,Standard,39,1,3.87,0.0001130709000324,Low,No immediate action,0.0,0.0,2271
PLY00004168,Standard,20,4,26.6,0.000111533254544,Low,No immediate action,0.0,0.0,2271
PLY00002037,Gold,69,3,2.31,0.0001096785080914,Low,No immediate action,0.0,0.0,2271
PLY00001584,Standard,53,2,32.03,0.0001070432014145,Low,No immediate action,0.0,0.0,2271
PLY00001300,Gold,16,4,21.1,0.0001064637615392,Low,No immediate action,0.0,0.0,2271
PLY00004812,Platinum,25,3,27.26,0.0001057253966235,Low,No immediate action,0.0,0.0,2271
PLY00003090,Silver,56,1,15.74,0.0001022997132886,Low,No immediate action,0.0,0.0,2271
PLY00003103,Standard,18,3,8.02,0.000101853332404,Low,No immediate action,0.0,0.0,2271
PLY00003379,Silver,29,3,35.04,9.736549327802092e-05,Low,No immediate action,0.0,0.0,2271
PLY00001323,Standard,28,3,23.94,9.67693527695223e-05,Low,No immediate action,0.0,0.0,2271
PLY00004066,Silver,13,4,18.93,9.66676280456777e-05,Low,No immediate action,0.0,0.0,2271
PLY00003799,Standard,26,4,22.84,9.638780020550009e-05,Low,No immediate action,0.0,0.0,2271
PLY00000675,Silver,46,3,25.62,9.440578497434558e-05,Low,No immediate action,0.0,0.0,2271
PLY00003718,Standard,13,4,13.84,9.430196720987712e-05,Low,No immediate action,0.0,0.0,2271
PLY00002453,Standard,8,2,28.93,9.303510282405485e-05,Low,No immediate action,0.0,0.0,2271
PLY00000576,Standard,49,2,7.67,9.29299026944196e-05,Low,No immediate action,0.0,0.0,2271
PLY00004799,Silver,27,3,9.47,9.29096611853234e-05,Low,No immediate action,0.0,0.0,2271
PLY00004394,Silver,65,2,39.21,9.249003747080627e-05,Low,No immediate action,0.0,0.0,2271
PLY00000107,Standard,24,4,13.51,9.1431172560653e-05,Low,No immediate action,0.0,0.0,2271
PLY00004023,Gold,39,4,19.37,9.1157140838833e-05,Low,No immediate action,0.0,0.0,2271
PLY00002613,Gold,21,3,7.33,9.039120750525576e-05,Low,No immediate action,0.0,0.0,2271
PLY00003696,Standard,34,1,1.63,8.947239859840866e-05,Low,No immediate action,0.0,0.0,2271
PLY00002440,Standard,42,1,18.36,8.897514164860519e-05,Low,No immediate action,0.0,0.0,2271
PLY00002517,Silver,12,3,44.94,8.718186295563225e-05,Low,No immediate action,0.0,0.0,2271
PLY00004096,Standard,25,4,32.46,8.704014292837593e-05,Low,No immediate action,0.0,0.0,2271
PLY00004430,Standard,3,3,28.04,8.610196719041228e-05,Low,No immediate action,0.0,0.0,2271
PLY00004751,Standard,29,3,8.68,8.50850033717921e-05,Low,No immediate action,0.0,0.0,2271
PLY00002599,Gold,18,3,32.93,8.474362316426796e-05,Low,No immediate action,0.0,0.0,2271
PLY00001178,Standard,16,4,18.4,8.456096379120432e-05,Low,No immediate action,0.0,0.0,2271
PLY00003940,Silver,47,2,11.0,8.341298837107713e-05,Low,No immediate action,0.0,0.0,2271
PLY00000267,Gold,1,3,40.29,8.28022646517629e-05,Low,No immediate action,0.0,0.0,2271
PLY00000923,Gold,40,2,32.37,8.105661760759306e-05,Low,No immediate action,0.0,0.0,2271
PLY00003573,Platinum,27,2,31.27,8.005770423486057e-05,Low,No immediate action,0.0,0.0,2271
PLY00000705,Standard,25,2,5.79,7.908416869948045e-05,Low,No immediate action,0.0,0.0,2271
PLY00001269,Standard,49,5,57.75,7.737934568194393e-05,Low,No immediate action,0.0,0.0,2271
PLY00001939,Standard,6,3,50.65,7.714710574026518e-05,Low,No immediate action,0.0,0.0,2271
PLY00003557,Standard,30,3,18.88,7.591915880209306e-05,Low,No immediate action,0.0,0.0,2271
PLY00000924,Gold,46,2,27.2,7.425665145362831e-05,Low,No immediate action,0.0,0.0,2271
PLY00002780,Standard,56,2,23.12,7.409160525635912e-05,Low,No immediate action,0.0,0.0,2271
PLY00002420,Standard,16,4,52.77,7.354783595348882e-05,Low,No immediate action,0.0,0.0,2271
PLY00000776,Standard,16,4,14.96,7.313290302458701e-05,Low,No immediate action,0.0,0.0,2271
PLY00000579,Silver,15,4,17.26,7.288985061610102e-05,Low,No immediate action,0.0,0.0,2271
PLY00004489,Platinum,47,1,5.63,7.208949038940394e-05,Low,No immediate action,0.0,0.0,2271
PLY00000265,Standard,8,3,9.8,6.83220746436132e-05,Low,No immediate action,0.0,0.0,2271
PLY00004555,Silver,31,2,14.81,6.816099774419068e-05,Low,No immediate action,0.0,0.0,2271
PLY00001402,Standard,23,3,38.15,6.777874370012945e-05,Low,No immediate action,0.0,0.0,2271
PLY00002699,Standard,35,1,3.04,6.56427079398146e-05,Low,No immediate action,0.0,0.0,2271
PLY00001010,Standard,53,2,58.57,6.5547759986558e-05,Low,No immediate action,0.0,0.0,2271
PLY00003660,Standard,50,2,33.97,6.291319965636253e-05,Low,No immediate action,0.0,0.0,2271
PLY00001905,Silver,42,1,4.31,6.269018393504478e-05,Low,No immediate action,0.0,0.0,2271
PLY00003484,Standard,18,3,7.96,6.147073307375238e-05,Low,No immediate action,0.0,0.0,2271
PLY00004496,Silver,33,2,6.12,6.083660808025416e-05,Low,No immediate action,0.0,0.0,2271
PLY00001027,Standard,32,2,8.45,5.919757496760859e-05,Low,No immediate action,0.0,0.0,2271
PLY00003615,Standard,28,4,48.48,5.769762634244375e-05,Low,No immediate action,0.0,0.0,2271
PLY00003405,Standard,11,4,29.2,5.696311002524046e-05,Low,No immediate action,0.0,0.0,2271
PLY00004980,Silver,59,2,4.85,5.535528172292977e-05,Low,No immediate action,0.0,0.0,2271
PLY00003182,Silver,12,3,9.59,5.487672665937942e-05,Low,No immediate action,0.0,0.0,2271
PLY00003782,Silver,35,6,87.47,5.487177104791951e-05,Low,No immediate action,0.0,0.0,2271
PLY00003005,Standard,25,3,15.55,5.449295601513359e-05,Low,No immediate action,0.0,0.0,2271
PLY00001076,Silver,31,1,6.05,5.4462867530351885e-05,Low,No immediate action,0.0,0.0,2271
PLY00003706,Silver,33,2,13.35,5.387342931192331e-05,Low,No immediate action,0.0,0.0,2271
PLY00002218,Standard,36,2,34.51,5.377098884349264e-05,Low,No immediate action,0.0,0.0,2271
PLY00004161,Standard,27,5,68.44,5.358136042239125e-05,Low,No immediate action,0.0,0.0,2271
PLY00003571,Standard,37,4,58.87,5.340220281426832e-05,Low,No immediate action,0.0,0.0,2271
PLY00003769,Silver,27,4,69.04,5.299339584114477e-05,Low,No immediate action,0.0,0.0,2271
PLY00004540,Gold,16,3,20.74,5.264847795893697e-05,Low,No immediate action,0.0,0.0,2271
PLY00000026,Standard,22,5,50.1,5.191040788399765e-05,Low,No immediate action,0.0,0.0,2271
PLY00003248,Standard,29,2,9.68,5.018006882495673e-05,Low,No immediate action,0.0,0.0,2271
PLY00001681,Silver,38,2,31.95,5.012520841639721e-05,Low,No immediate action,0.0,0.0,2271
PLY00002567,Standard,37,1,6.2,5.008333784319228e-05,Low,No immediate action,0.0,0.0,2271
PLY00001906,Standard,25,4,69.93,4.994461857672444e-05,Low,No immediate action,0.0,0.0,2271
PLY00004128,Gold,48,2,2.22,4.985236072785239e-05,Low,No immediate action,0.0,0.0,2271
PLY00001654,Standard,17,8,67.22,4.98012847413993e-05,Low,No immediate action,0.0,0.0,2271
PLY00004012,Standard,26,6,28.72,4.947575971697022e-05,Low,No immediate action,0.0,0.0,2271
PLY00000403,Gold,5,4,96.94,4.89012038830018e-05,Low,No immediate action,0.0,0.0,2271
PLY00004581,Standard,39,1,27.88,4.84591525144469e-05,Low,No immediate action,0.0,0.0,2271
PLY00001779,Standard,37,1,14.1,4.786129147470189e-05,Low,No immediate action,0.0,0.0,2271
PLY00001365,Gold,13,3,46.72,4.733145606565462e-05,Low,No immediate action,0.0,0.0,2271
PLY00003476,Silver,35,1,8.28,4.732912982013231e-05,Low,No immediate action,0.0,0.0,2271
PLY00002836,Silver,14,5,42.53,4.7020249868099634e-05,Low,No immediate action,0.0,0.0,2271
PLY00003399,Silver,26,4,15.32,4.436819329657289e-05,Low,No immediate action,0.0,0.0,2271
PLY00001311,Standard,6,3,31.38,4.398916030498974e-05,Low,No immediate action,0.0,0.0,2271
PLY00004063,Standard,51,2,41.92,4.3886466333099977e-05,Low,No immediate action,0.0,0.0,2271
PLY00002843,Standard,21,6,40.45,4.272007366373864e-05,Low,No immediate action,0.0,0.0,2271
PLY00003605,Standard,0,5,24.09,4.270740299331328e-05,Low,No immediate action,0.0,0.0,2271
PLY00000933,Standard,26,3,21.7,4.209082962969064e-05,Low,No immediate action,0.0,0.0,2271
PLY00000041,Standard,38,4,24.69,4.15887514954882e-05,Low,No immediate action,0.0,0.0,2271
PLY00002103,Standard,53,2,21.36,4.1573267686041095e-05,Low,No immediate action,0.0,0.0,2271
PLY00001137,Standard,30,2,9.03,4.135449746943848e-05,Low,No immediate action,0.0,0.0,2271
PLY00003979,Silver,43,2,31.83,4.1325619376643305e-05,Low,No immediate action,0.0,0.0,2271
PLY00004582,Gold,18,4,56.52,4.130986234259528e-05,Low,No immediate action,0.0,0.0,2271
PLY00001450,Standard,28,3,32.74,4.12891051256062e-05,Low,No immediate action,0.0,0.0,2271
PLY00001712,Gold,19,6,110.75,4.126190041070607e-05,Low,No immediate action,0.0,0.0,2271
PLY00003144,Gold,33,2,68.44,4.10571476315529e-05,Low,No immediate action,0.0,0.0,2271
PLY00003494,Silver,38,4,48.22,4.104713145607593e-05,Low,No immediate action,0.0,0.0,2271
PLY00000688,Gold,38,4,25.37,4.0772567960433806e-05,Low,No immediate action,0.0,0.0,2271
PLY00001591,Platinum,10,5,77.07,4.0426177638186335e-05,Low,No immediate action,0.0,0.0,2271
PLY00003066,Gold,53,3,44.5,4.0020880840728536e-05,Low,No immediate action,0.0,0.0,2271
PLY00001032,Platinum,16,5,82.08,3.958341085464594e-05,Low,No immediate action,0.0,0.0,2271
PLY00000764,Standard,1,6,106.45,3.939040977806763e-05,Low,No immediate action,0.0,0.0,2271
PLY00004042,Standard,15,6,64.37,3.688808651354183e-05,Low,No immediate action,0.0,0.0,2271
PLY00004954,Standard,38,2,7.7,3.6115045364149024e-05,Low,No immediate action,0.0,0.0,2271
PLY00002842,Silver,8,4,24.7,3.5562347921061186e-05,Low,No immediate action,0.0,0.0,2271
PLY00003888,Standard,21,2,20.18,3.527639430859576e-05,Low,No immediate action,0.0,0.0,2271
PLY00002144,Silver,24,3,44.1,3.5133188708647454e-05,Low,No immediate action,0.0,0.0,2271
PLY00004595,Platinum,9,4,90.79,3.481454285190036e-05,Low,No immediate action,0.0,0.0,2271
PLY00004146,Platinum,11,4,109.8,3.480283469022918e-05,Low,No immediate action,0.0,0.0,2271
PLY00000525,Gold,11,5,88.11,3.449870709717491e-05,Low,No immediate action,0.0,0.0,2271
PLY00004779,Standard,6,3,19.62,3.4387840997848043e-05,Low,No immediate action,0.0,0.0,2271
PLY00000015,Gold,28,2,29.81,3.435332347683021e-05,Low,No immediate action,0.0,0.0,2271
PLY00004272,Standard,31,4,70.57,3.397862243217392e-05,Low,No immediate action,0.0,0.0,2271
PLY00000561,Standard,23,5,131.45,3.396291314873089e-05,Low,No immediate action,0.0,0.0,2271
PLY00000078,Standard,5,6,96.34,3.387246552456364e-05,Low,No immediate action,0.0,0.0,2271
PLY00004546,Standard,5,4,14.71,3.370027978608686e-05,Low,No immediate action,0.0,0.0,2271
PLY00000311,Standard,11,2,6.52,3.322680252250236e-05,Low,No immediate action,0.0,0.0,2271
PLY00002409,Standard,53,3,35.21,3.304545776068464e-05,Low,No immediate action,0.0,0.0,2271
PLY00003719,Standard,16,2,3.9,3.272210402172808e-05,Low,No immediate action,0.0,0.0,2271
PLY00002481,Gold,24,2,73.66,3.201532975253792e-05,Low,No immediate action,0.0,0.0,2271
PLY00003011,Platinum,24,4,36.33,3.2015070934256486e-05,Low,No immediate action,0.0,0.0,2271
PLY00000830,Standard,70,1,57.82,3.161279444320395e-05,Low,No immediate action,0.0,0.0,2271
PLY00002273,Silver,37,5,124.64,3.1444755158830364e-05,Low,No immediate action,0.0,0.0,2271
PLY00001679,Standard,9,5,82.31,3.128192957433178e-05,Low,No immediate action,0.0,0.0,2271
PLY00000989,Silver,24,5,49.75,3.101922934073352e-05,Low,No immediate action,0.0,0.0,2271
PLY00004730,Standard,28,4,41.7,3.05450965225433e-05,Low,No immediate action,0.0,0.0,2271
PLY00002072,Silver,33,6,110.36,3.0296321940320247e-05,Low,No immediate action,0.0,0.0,2271
PLY00004401,Standard,46,2,11.62,3.0036538547621932e-05,Low,No immediate action,0.0,0.0,2271
PLY00003299,Standard,21,4,8.51,2.9687589325587983e-05,Low,No immediate action,0.0,0.0,2271
PLY00001093,Silver,17,6,64.42,2.9678045198022275e-05,Low,No immediate action,0.0,0.0,2271
PLY00004418,Silver,4,6,33.31,2.9257944290545488e-05,Low,No immediate action,0.0,0.0,2271
PLY00003077,Standard,1,8,60.42,2.9207351779902507e-05,Low,No immediate action,0.0,0.0,2271
PLY00004801,Standard,9,2,11.29,2.9161771277981444e-05,Low,No immediate action,0.0,0.0,2271
PLY00003128,Standard,9,3,9.13,2.9012214660569047e-05,Low,No immediate action,0.0,0.0,2271
PLY00002886,Gold,25,7,173.68,2.856171811309204e-05,Low,No immediate action,0.0,0.0,2271
PLY00000741,Silver,72,2,64.33,2.848373462637258e-05,Low,No immediate action,0.0,0.0,2271
PLY00000337,Gold,1,4,92.44,2.814072310004057e-05,Low,No immediate action,0.0,0.0,2271
PLY00000358,Silver,60,3,56.55,2.7393091155165197e-05,Low,No immediate action,0.0,0.0,2271
PLY00000447,Gold,9,2,36.53,2.723557964633233e-05,Low,No immediate action,0.0,0.0,2271
PLY00000205,Platinum,26,6,178.58,2.717988932724945e-05,Low,No immediate action,0.0,0.0,2271
PLY00003822,Standard,10,4,71.2,2.699696433009465e-05,Low,No immediate action,0.0,0.0,2271
PLY00001689,Standard,26,2,14.28,2.637582254310968e-05,Low,No immediate action,0.0,0.0,2271
PLY00002784,Silver,20,3,19.29,2.6295612840159453e-05,Low,No immediate action,0.0,0.0,2271
PLY00004437,Standard,11,4,34.51,2.6034998738109747e-05,Low,No immediate action,0.0,0.0,2271
PLY00003558,Gold,25,4,106.37,2.4878036191068247e-05,Low,No immediate action,0.0,0.0,2271
PLY00000941,Standard,17,6,121.23,2.4519831906656823e-05,Low,No immediate action,0.0,0.0,2271
PLY00000098,Silver,41,2,24.48,2.45130335824008e-05,Low,No immediate action,0.0,0.0,2271
PLY00001485,Silver,57,3,56.98,2.443375654117128e-05,Low,No immediate action,0.0,0.0,2271
PLY00003312,Standard,23,2,40.46,2.421113310993962e-05,Low,No immediate action,0.0,0.0,2271
PLY00003583,Silver,6,4,40.68,2.4178729992800933e-05,Low,No immediate action,0.0,0.0,2271
PLY00003981,Standard,49,2,22.62,2.4048978091632115e-05,Low,No immediate action,0.0,0.0,2271
PLY00001775,Standard,17,4,51.23,2.395380648822341e-05,Low,No immediate action,0.0,0.0,2271
PLY00000540,Standard,19,2,17.18,2.3865945932818145e-05,Low,No immediate action,0.0,0.0,2271
PLY00004712,Standard,24,4,27.54,2.3708865058459524e-05,Low,No immediate action,0.0,0.0,2271
PLY00004250,Silver,40,2,7.29,2.358817448176352e-05,Low,No immediate action,0.0,0.0,2271
PLY00000702,Silver,5,4,81.82,2.338619980323563e-05,Low,No immediate action,0.0,0.0,2271
PLY00002785,Silver,15,4,115.98,2.3271516573647825e-05,Low,No immediate action,0.0,0.0,2271
PLY00002879,Gold,8,6,103.05,2.2898938043659096e-05,Low,No immediate action,0.0,0.0,2271
PLY00002005,Standard,17,3,44.55,2.260339747678537e-05,Low,No immediate action,0.0,0.0,2271
PLY00003204,Standard,42,2,19.33,2.2451774825650003e-05,Low,No immediate action,0.0,0.0,2271
PLY00002220,Silver,30,7,166.8,2.237847201451909e-05,Low,No immediate action,0.0,0.0,2271
PLY00000207,Standard,10,2,18.45,2.2317567091908883e-05,Low,No immediate action,0.0,0.0,2271
PLY00001512,Standard,8,2,9.13,2.2307243059046622e-05,Low,No immediate action,0.0,0.0,2271
PLY00002749,Standard,2,4,43.94,2.2177930117737937e-05,Low,No immediate action,0.0,0.0,2271
PLY00001634,Silver,5,5,33.95,2.2086169349516447e-05,Low,No immediate action,0.0,0.0,2271
PLY00003785,Standard,28,5,63.63,2.193751388469343e-05,Low,No immediate action,0.0,0.0,2271
PLY00000811,Silver,6,9,131.49,2.1933494808836264e-05,Low,No immediate action,0.0,0.0,2271
PLY00001458,Standard,39,3,14.94,2.188290840281818e-05,Low,No immediate action,0.0,0.0,2271
PLY00004476,Gold,11,5,55.95,2.163358835707468e-05,Low,No immediate action,0.0,0.0,2271
PLY00003206,Standard,38,5,50.53,2.1474431789532543e-05,Low,No immediate action,0.0,0.0,2271
PLY00001482,Silver,24,6,28.21,2.147304048949427e-05,Low,No immediate action,0.0,0.0,2271
PLY00000950,Standard,52,2,18.57,2.1422522047795396e-05,Low,No immediate action,0.0,0.0,2271
PLY00002970,Gold,28,4,42.11,2.102638558919298e-05,Low,No immediate action,0.0,0.0,2271
PLY00004403,Silver,44,3,15.32,2.09799409387648e-05,Low,No immediate action,0.0,0.0,2271
PLY00003751,Gold,38,6,120.35,2.0771710501665756e-05,Low,No immediate action,0.0,0.0,2271
PLY00001242,Standard,8,5,36.95,2.058126311104133e-05,Low,No immediate action,0.0,0.0,2271
PLY00004398,Standard,44,3,19.67,2.035437779681871e-05,Low,No immediate action,0.0,0.0,2271
PLY00004149,Silver,22,6,87.7,2.0094016706303764e-05,Low,No immediate action,0.0,0.0,2271
PLY00003910,Silver,12,4,76.03,1.9888761443722694e-05,Low,No immediate action,0.0,0.0,2271
PLY00003271,Silver,44,3,30.45,1.94803343524388e-05,Low,No immediate action,0.0,0.0,2271
PLY00004068,Standard,46,3,83.22,1.94540100246752e-05,Low,No immediate action,0.0,0.0,2271
PLY00000757,Gold,12,7,148.21,1.9328241188146503e-05,Low,No immediate action,0.0,0.0,2271
PLY00003247,Platinum,9,7,254.1,1.9254840317521803e-05,Low,No immediate action,0.0,0.0,2271
PLY00001565,Standard,46,2,9.36,1.90806714760758e-05,Low,No immediate action,0.0,0.0,2271
PLY00000729,Standard,25,2,26.62,1.845583580809419e-05,Low,No immediate action,0.0,0.0,2271
PLY00001902,Gold,3,3,126.92,1.823299372255079e-05,Low,No immediate action,0.0,0.0,2271
