activity_date,machine_id,location_id,manufacturer,game_title,game_category,software_version,transaction_count,session_count,unique_player_count,total_wager,total_payout,jackpot_amount,net_gaming_revenue,actual_hold_pct,event_count,downtime_minutes,critical_event_count,investigation_count,active_minutes,availability_pct,revenue_per_active_hour,revenue_z_score,wager_z_score,downtime_z_score,rule_based_anomaly_flag
2025-12-09,MCH000064,LOC0007,Aristocrat,Game 026,Video Poker,v4.1,6,1,1,195.5,179.66,0.0,15.84,0.081,0,0,0,0,1440,1.0,0.66,-0.409,-0.4649,-0.5089,0
2025-12-09,MCH000065,LOC0004,Konami,Game 030,Reel Slots,v5.1,4,1,1,366.25,347.72,0.0,18.53,0.0506,0,0,0,0,1440,1.0,0.77,-0.3352,0.0642,-0.5089,0
2025-12-09,MCH000066,LOC0009,Konami,Game 043,Video Slots,v5.0,14,3,3,524.17,495.67,0.0,28.5,0.0544,0,0,0,0,1440,1.0,1.19,-0.0617,0.5536,-0.5089,0
2025-12-09,MCH000067,LOC0010,Light & Wonder,Game 049,Video Slots,v5.0,34,3,3,1049.63,964.88,0.0,84.75,0.0807,2,31,0,0,1409,0.9785,3.61,1.4815,2.1818,0.6836,0
2025-12-09,MCH000068,LOC0004,Aristocrat,Game 003,Video Slots,v5.1,10,2,2,280.38,261.59,0.0,18.79,0.067,0,0,0,0,1440,1.0,0.78,-0.328,-0.2018,-0.5089,0
2025-12-09,MCH000069,LOC0002,Konami,Game 041,Video Poker,v4.2,7,1,1,507.84,443.23,0.0,64.61,0.1272,0,0,0,0,1440,1.0,2.69,0.929,0.503,-0.5089,0
2025-12-09,MCH000071,LOC0002,Konami,Game 012,Video Poker,v5.1,7,2,2,46.48,40.14,0.0,6.34,0.1364,3,87,0,1,1353,0.9396,0.28,-0.6696,-0.9266,2.8377,0
2025-12-09,MCH000073,LOC0008,Everi,Game 036,Reel Slots,v4.2,26,5,5,831.01,766.09,0.0,64.92,0.0781,1,12,0,0,1428,0.9917,2.73,0.9375,1.5044,-0.0473,0
2025-12-09,MCH000074,LOC0008,Konami,Game 049,Video Slots,v5.0,3,1,1,63.39,58.92,0.0,4.47,0.0705,1,83,0,1,1357,0.9424,0.2,-0.7209,-0.8742,2.6838,0
2025-12-09,MCH000075,LOC0009,Konami,Game 018,Reel Slots,v4.1,18,1,1,711.25,629.74,0.0,81.51,0.1146,0,0,0,0,1440,1.0,3.4,1.3927,1.1333,-0.5089,0
2025-12-09,MCH000076,LOC0004,Light & Wonder,Game 021,Video Poker,v4.1,6,1,1,68.29,63.61,0.0,4.68,0.0685,0,0,0,0,1440,1.0,0.2,-0.7151,-0.859,-0.5089,0
2025-12-09,MCH000077,LOC0004,Konami,Game 046,Video Slots,v4.1,12,2,2,308.37,281.03,0.0,27.34,0.0887,1,58,1,1,1382,0.9597,1.19,-0.0935,-0.1151,1.7222,1
2025-12-09,MCH000078,LOC0006,Everi,Game 027,Video Slots,v4.2,14,3,3,562.22,492.32,0.0,69.9,0.1243,0,0,0,0,1440,1.0,2.91,1.0741,0.6715,-0.5089,0
2025-12-09,MCH000079,LOC0007,Everi,Game 049,Video Poker,v5.1,13,4,4,992.32,927.84,0.0,64.48,0.065,0,0,0,0,1440,1.0,2.69,0.9254,2.0042,-0.5089,0
2025-12-09,MCH000080,LOC0006,Light & Wonder,Game 027,Video Poker,v4.2,7,1,1,1436.75,1280.6,0.0,156.15,0.1087,0,0,0,0,1440,1.0,6.51,3.4404,3.3814,-0.5089,1
2025-12-09,MCH000081,LOC0005,Konami,Game 002,Reel Slots,v5.0,8,2,2,215.97,187.6,0.0,28.37,0.1314,1,33,0,1,1407,0.9771,1.21,-0.0652,-0.4014,0.7605,0
2025-12-09,MCH000082,LOC0007,Aristocrat,Game 009,Video Poker,v4.1,15,3,3,357.52,358.29,0.0,-0.77,-0.0022,1,21,0,1,1419,0.9854,-0.03,-0.8647,0.0372,0.2989,0
2025-12-09,MCH000083,LOC0010,Everi,Game 006,Video Poker,v5.1,1,1,1,11.58,10.34,0.0,1.24,0.1071,0,0,0,0,1440,1.0,0.05,-0.8095,-1.0348,-0.5089,0
2025-12-09,MCH000084,LOC0008,Aristocrat,Game 017,Reel Slots,v5.0,2,2,2,52.1,48.49,0.0,3.61,0.0693,2,49,0,1,1391,0.966,0.16,-0.7445,-0.9092,1.376,0
2025-12-09,MCH000085,LOC0006,Light & Wonder,Game 018,Reel Slots,v5.0,7,2,2,189.68,165.96,0.0,23.72,0.1251,0,0,0,0,1440,1.0,0.99,-0.1928,-0.4829,-0.5089,0
2025-12-09,MCH000087,LOC0001,IGT,Game 013,Video Slots,v4.2,13,2,2,212.35,198.48,0.0,13.87,0.0653,0,0,0,0,1440,1.0,0.58,-0.463,-0.4126,-0.5089,0
2025-12-09,MCH000088,LOC0008,IGT,Game 030,Video Poker,v5.0,2,1,1,17.83,16.07,0.0,1.76,0.0987,0,0,0,0,1440,1.0,0.07,-0.7953,-1.0154,-0.5089,0
2025-12-09,MCH000089,LOC0003,Everi,Game 050,Video Slots,v5.0,26,3,3,948.52,860.53,0.0,87.99,0.0928,1,9,0,0,1431,0.9938,3.69,1.5704,1.8685,-0.1627,0
2025-12-09,MCH000091,LOC0004,IGT,Game 044,Video Poker,v4.1,12,3,3,1050.97,959.24,0.0,91.73,0.0873,0,0,0,0,1440,1.0,3.82,1.673,2.1859,-0.5089,0
2025-12-09,MCH000092,LOC0010,IGT,Game 035,Reel Slots,v5.0,3,1,1,227.11,196.8,0.0,30.31,0.1335,1,10,0,0,1430,0.9931,1.27,-0.012,-0.3669,-0.1242,0
2025-12-09,MCH000094,LOC0008,Aristocrat,Game 012,Video Poker,v5.0,36,5,5,297.37,272.04,0.0,25.33,0.0852,2,12,0,0,1428,0.9917,1.06,-0.1486,-0.1492,-0.0473,0
2025-12-09,MCH000096,LOC0004,IGT,Game 029,Video Slots,v5.1,4,2,2,154.15,139.71,0.0,14.44,0.0937,0,0,0,0,1440,1.0,0.6,-0.4474,-0.593,-0.5089,0
2025-12-09,MCH000097,LOC0007,Light & Wonder,Game 032,Reel Slots,v4.2,1,1,1,89.98,82.92,0.0,7.06,0.0785,0,0,0,0,1440,1.0,0.29,-0.6499,-0.7918,-0.5089,0
2025-12-09,MCH000098,LOC0006,Light & Wonder,Game 018,Video Poker,v5.0,16,1,1,299.21,266.88,0.0,32.33,0.1081,0,0,0,0,1440,1.0,1.35,0.0434,-0.1435,-0.5089,0
2025-12-09,MCH000099,LOC0009,Aristocrat,Game 016,Video Poker,v5.1,4,1,1,528.46,482.78,0.0,45.68,0.0864,0,0,0,0,1440,1.0,1.9,0.4097,0.5669,-0.5089,0
2025-12-09,MCH000100,LOC0004,Konami,Game 029,Video Slots,v4.1,14,2,2,755.95,661.27,0.0,94.68,0.1252,0,0,0,0,1440,1.0,3.95,1.754,1.2718,-0.5089,0
2025-12-10,MCH000001,LOC0004,Everi,Game 015,Reel Slots,v5.0,8,1,1,401.59,368.99,0.0,32.6,0.0812,3,169,1,1,1271,0.8826,1.54,-0.0953,0.0627,3.3709,1
2025-12-10,MCH000002,LOC0001,Aristocrat,Game 022,Reel Slots,v4.2,9,1,1,819.93,719.64,0.0,100.29,0.1223,0,0,0,0,1440,1.0,4.18,1.1442,0.9512,-0.5095,0
2025-12-10,MCH000003,LOC0006,IGT,Game 025,Video Slots,v5.0,9,2,2,93.49,87.28,0.0,6.21,0.0664,0,0,0,0,1440,1.0,0.26,-0.5785,-0.5917,-0.5095,0
2025-12-10,MCH000005,LOC0007,IGT,Game 041,Video Poker,v5.0,13,2,2,263.21,230.55,0.0,32.66,0.1241,0,0,0,0,1440,1.0,1.36,-0.0942,-0.2312,-0.5095,0
2025-12-10,MCH000006,LOC0002,IGT,Game 050,Reel Slots,v4.1,15,4,4,573.68,520.02,0.0,53.66,0.0935,1,7,0,0,1433,0.9951,2.25,0.2903,0.4282,-0.3488,0
2025-12-10,MCH000007,LOC0002,Konami,Game 030,Video Poker,v5.0,15,1,1,942.28,875.1,0.0,67.18,0.0713,0,0,0,0,1440,1.0,2.8,0.5379,1.2111,-0.5095,0
2025-12-10,MCH000010,LOC0009,Aristocrat,Game 050,Video Slots,v4.2,8,1,1,322.14,283.22,0.0,38.92,0.1208,0,0,0,0,1440,1.0,1.62,0.0204,-0.1061,-0.5095,0
2025-12-10,MCH000011,LOC0006,Konami,Game 005,Video Slots,v5.0,12,2,2,207.98,188.59,0.0,19.39,0.0932,1,106,1,1,1334,0.9264,0.87,-0.3372,-0.3485,1.9243,1
2025-12-10,MCH000012,LOC0008,Konami,Game 010,Reel Slots,v4.2,10,2,2,435.8,379.34,0.0,56.46,0.1296,0,0,0,0,1440,1.0,2.35,0.3416,0.1353,-0.5095,0
2025-12-10,MCH000013,LOC0009,Everi,Game 048,Video Poker,v5.1,3,1,1,166.92,152.21,0.0,14.71,0.0881,1,76,0,1,1364,0.9472,0.65,-0.4229,-0.4357,1.2355,0
2025-12-10,MCH000014,LOC0007,Light & Wonder,Game 009,Video Poker,v5.1,41,2,2,3265.17,2929.74,0.0,335.43,0.1027,0,0,0,0,1440,1.0,13.98,5.4499,6.1448,-0.5095,1
2025-12-10,MCH000015,LOC0001,IGT,Game 041,Video Slots,v5.1,21,2,2,954.3,886.03,0.0,68.27,0.0715,0,0,0,0,1440,1.0,2.84,0.5579,1.2366,-0.5095,0
2025-12-10,MCH000016,LOC0007,Konami,Game 034,Reel Slots,v4.1,6,1,1,90.73,88.16,0.0,2.57,0.0283,1,15,0,0,1425,0.9896,0.11,-0.6452,-0.5976,-0.1651,0
2025-12-10,MCH000017,LOC0002,Everi,Game 050,Video Poker,v5.0,22,3,3,637.7,585.37,0.0,52.33,0.0821,0,0,0,0,1440,1.0,2.18,0.266,0.5642,-0.5095,0
2025-12-10,MCH000019,LOC0003,Everi,Game 041,Reel Slots,v4.2,10,2,2,302.5,270.05,0.0,32.45,0.1073,0,0,0,0,1440,1.0,1.35,-0.0981,-0.1478,-0.5095,0
2025-12-10,MCH000020,LOC0003,Everi,Game 039,Reel Slots,v5.1,4,2,2,152.61,137.43,0.0,15.18,0.0995,0,0,0,0,1440,1.0,0.63,-0.4143,-0.4661,-0.5095,0
2025-12-10,MCH000023,LOC0003,Light & Wonder,Game 014,Video Poker,v4.2,7,1,1,208.84,191.78,0.0,17.06,0.0817,0,0,0,0,1440,1.0,0.71,-0.3799,-0.3467,-0.5095,0
2025-12-10,MCH000024,LOC0007,Light & Wonder,Game 034,Reel Slots,v4.1,6,2,2,330.42,304.27,0.0,26.15,0.0791,0,0,0,0,1440,1.0,1.09,-0.2134,-0.0885,-0.5095,0
2025-12-10,MCH000025,LOC0002,Light & Wonder,Game 038,Video Poker,v4.2,1,1,1,13.46,10.84,0.0,2.62,0.1947,1,27,0,0,1413,0.9813,0.11,-0.6443,-0.7617,0.1104,0
2025-12-10,MCH000026,LOC0001,IGT,Game 015,Video Slots,v4.1,8,3,3,237.87,222.85,0.0,15.02,0.0631,3,101,0,0,1339,0.9299,0.67,-0.4172,-0.285,1.8095,0
2025-12-10,MCH000027,LOC0002,Everi,Game 018,Video Poker,v5.1,16,2,2,411.59,373.53,0.0,38.06,0.0925,1,23,0,1,1417,0.984,1.61,0.0047,0.0839,0.0186,0
2025-12-10,MCH000029,LOC0002,Konami,Game 028,Reel Slots,v5.1,2,1,1,73.92,64.93,0.0,8.99,0.1216,1,12,0,1,1428,0.9917,0.38,-0.5276,-0.6333,-0.234,0
2025-12-10,MCH000030,LOC0001,IGT,Game 026,Video Poker,v5.0,20,3,3,922.29,829.24,0.0,93.05,0.1009,1,0,0,0,1440,1.0,3.88,1.0116,1.1686,-0.5095,0
2025-12-10,MCH000031,LOC0002,Aristocrat,Game 013,Video Poker,v5.1,15,2,2,404.42,360.94,0.0,43.48,0.1075,0,0,0,0,1440,1.0,1.81,0.1039,0.0687,-0.5095,0
2025-12-10,MCH000032,LOC0003,Light & Wonder,Game 016,Video Slots,v5.1,2,1,1,402.85,341.81,0.0,61.04,0.1515,2,31,0,0,1409,0.9785,2.6,0.4255,0.0654,0.2022,0
2025-12-10,MCH000035,LOC0001,Aristocrat,Game 001,Reel Slots,v5.0,11,2,2,165.28,152.3,0.0,12.98,0.0785,0,0,0,0,1440,1.0,0.54,-0.4546,-0.4392,-0.5095,0
2025-12-10,MCH000037,LOC0005,Aristocrat,Game 038,Video Poker,v4.1,20,2,2,390.12,351.96,0.0,38.16,0.0978,0,0,0,0,1440,1.0,1.59,0.0065,0.0383,-0.5095,0
2025-12-10,MCH000039,LOC0009,IGT,Game 005,Video Poker,v4.1,33,3,3,703.51,648.06,0.0,55.45,0.0788,3,30,0,0,1410,0.9792,2.36,0.3231,0.704,0.1793,0
2025-12-10,MCH000040,LOC0004,Konami,Game 037,Video Slots,v4.1,8,2,2,148.76,136.47,0.0,12.29,0.0826,1,123,0,1,1317,0.9146,0.56,-0.4672,-0.4743,2.3147,0
2025-12-10,MCH000041,LOC0007,Everi,Game 017,Video Slots,v5.0,4,1,1,44.44,41.27,0.0,3.17,0.0713,2,109,0,2,1331,0.9243,0.14,-0.6342,-0.6959,1.9932,0
2025-12-10,MCH000043,LOC0010,Everi,Game 005,Video Poker,v4.2,5,2,2,308.16,267.1,0.0,41.06,0.1332,1,19,1,1,1421,0.9868,1.73,0.0596,-0.1358,-0.0733,1
2025-12-10,MCH000044,LOC0003,Light & Wonder,Game 016,Reel Slots,v5.0,3,2,2,56.95,54.94,0.0,2.01,0.0353,0,0,0,0,1440,1.0,0.08,-0.6555,-0.6693,-0.5095,0
2025-12-10,MCH000046,LOC0002,Aristocrat,Game 008,Video Slots,v4.2,19,5,5,324.24,297.49,0.0,26.75,0.0825,2,139,0,1,1301,0.9035,1.23,-0.2024,-0.1016,2.682,0
2025-12-10,MCH000047,LOC0010,Aristocrat,Game 014,Video Poker,v5.0,15,3,3,282.45,258.08,1675.73,24.37,0.0863,0,0,0,0,1440,1.0,1.02,-0.246,-0.1904,-0.5095,0
2025-12-10,MCH000048,LOC0005,IGT,Game 041,Reel Slots,v5.0,7,1,1,326.07,301.34,0.0,24.73,0.0758,1,86,0,1,1354,0.9403,1.1,-0.2394,-0.0977,1.4651,0
2025-12-10,MCH000049,LOC0006,Aristocrat,Game 011,Video Poker,v5.1,13,2,2,92.14,85.45,0.0,6.69,0.0726,0,0,0,0,1440,1.0,0.28,-0.5698,-0.5946,-0.5095,0
2025-12-10,MCH000051,LOC0006,Everi,Game 028,Video Slots,v4.1,4,1,1,4.87,4.59,0.0,0.28,0.0575,0,0,0,0,1440,1.0,0.01,-0.6871,-0.7799,-0.5095,0
2025-12-10,MCH000052,LOC0001,Light & Wonder,Game 044,Video Slots,v4.1,5,1,1,62.38,55.0,0.0,7.38,0.1183,0,0,0,0,1440,1.0,0.31,-0.5571,-0.6578,-0.5095,0
2025-12-10,MCH000053,LOC0009,Konami,Game 016,Video Slots,v4.2,9,2,2,95.71,88.91,0.0,6.8,0.071,2,64,0,0,1376,0.9556,0.3,-0.5677,-0.587,0.96,0
2025-12-10,MCH000057,LOC0007,Light & Wonder,Game 005,Reel Slots,v5.0,21,3,3,227.87,212.23,0.0,15.64,0.0686,0,0,0,0,1440,1.0,0.65,-0.4059,-0.3063,-0.5095,0
2025-12-10,MCH000058,LOC0007,Everi,Game 002,Video Slots,v5.0,7,1,1,91.11,78.64,0.0,12.47,0.1369,0,0,0,0,1440,1.0,0.52,-0.4639,-0.5968,-0.5095,0
2025-12-10,MCH000059,LOC0005,IGT,Game 039,Reel Slots,v5.0,8,3,3,275.14,249.04,0.0,26.1,0.0949,0,0,0,0,1440,1.0,1.09,-0.2143,-0.2059,-0.5095,0
2025-12-10,MCH000060,LOC0006,Konami,Game 025,Video Poker,v4.2,8,1,1,292.38,262.84,0.0,29.54,0.101,1,3,0,0,1437,0.9979,1.23,-0.1513,-0.1693,-0.4407,0
2025-12-10,MCH000062,LOC0006,Everi,Game 043,Video Slots,v5.0,12,2,2,321.73,306.54,0.0,15.19,0.0472,0,0,0,0,1440,1.0,0.63,-0.4141,-0.1069,-0.5095,0
2025-12-10,MCH000063,LOC0007,Light & Wonder,Game 045,Reel Slots,v4.2,18,2,2,886.93,828.71,0.0,58.22,0.0656,0,0,0,0,1440,1.0,2.43,0.3738,1.0935,-0.5095,0
2025-12-10,MCH000064,LOC0007,Aristocrat,Game 026,Video Poker,v4.1,13,2,2,783.41,690.94,0.0,92.47,0.118,0,0,0,0,1440,1.0,3.85,1.001,0.8737,-0.5095,0
2025-12-10,MCH000065,LOC0004,Konami,Game 030,Reel Slots,v5.1,2,1,1,74.05,65.47,0.0,8.58,0.1159,0,0,0,0,1440,1.0,0.36,-0.5351,-0.633,-0.5095,0
2025-12-10,MCH000068,LOC0004,Aristocrat,Game 003,Video Slots,v5.1,8,2,2,160.79,142.85,0.0,17.94,0.1116,1,8,0,0,1432,0.9944,0.75,-0.3638,-0.4488,-0.3259,0
2025-12-10,MCH000069,LOC0002,Konami,Game 041,Video Poker,v4.2,15,1,1,78.45,68.25,1322.17,10.2,0.13,0,0,0,0,1440,1.0,0.43,-0.5055,-0.6236,-0.5095,0
2025-12-10,MCH000070,LOC0007,Konami,Game 016,Video Slots,v4.1,6,2,2,204.71,194.51,0.0,10.2,0.0498,1,119,0,1,1321,0.9174,0.46,-0.5055,-0.3555,2.2228,0
2025-12-10,MCH000071,LOC0002,Konami,Game 012,Video Poker,v5.1,1,1,1,38.66,37.38,0.0,1.28,0.0331,0,0,0,0,1440,1.0,0.05,-0.6688,-0.7082,-0.5095,0
2025-12-10,MCH000073,LOC0008,Everi,Game 036,Reel Slots,v4.2,11,2,2,278.8,256.3,0.0,22.5,0.0807,0,0,0,0,1440,1.0,0.94,-0.2803,-0.1981,-0.5095,0
2025-12-10,MCH000075,LOC0009,Konami,Game 018,Reel Slots,v4.1,4,1,1,220.57,204.44,0.0,16.13,0.0731,0,0,0,0,1440,1.0,0.67,-0.3969,-0.3218,-0.5095,0
2025-12-10,MCH000076,LOC0004,Light & Wonder,Game 021,Video Poker,v4.1,14,2,2,549.94,495.0,0.0,54.94,0.0999,1,2,0,0,1438,0.9986,2.29,0.3138,0.3778,-0.4636,0
2025-12-10,MCH000077,LOC0004,Konami,Game 046,Video Slots,v4.1,8,1,1,519.15,424.85,0.0,94.3,0.1816,2,41,0,1,1399,0.9715,4.04,1.0345,0.3124,0.4319,0
2025-12-10,MCH000078,LOC0006,Everi,Game 027,Video Slots,v4.2,13,2,2,358.34,323.58,0.0,34.76,0.097,3,119,0,2,1321,0.9174,1.58,-0.0558,-0.0292,2.2228,0
2025-12-10,MCH000079,LOC0007,Everi,Game 049,Video Poker,v5.1,4,1,1,78.49,73.41,0.0,5.08,0.0647,0,0,0,0,1440,1.0,0.21,-0.5992,-0.6236,-0.5095,0
2025-12-10,MCH000080,LOC0006,Light & Wonder,Game 027,Video Poker,v4.2,3,1,1,26.4,23.64,0.0,2.76,0.1045,0,0,0,0,1440,1.0,0.12,-0.6417,-0.7342,-0.5095,0
2025-12-10,MCH000081,LOC0005,Konami,Game 002,Reel Slots,v5.0,3,1,1,73.59,71.85,0.0,1.74,0.0236,3,155,1,1,1285,0.8924,0.08,-0.6604,-0.634,3.0494,1
2025-12-10,MCH000082,LOC0007,Aristocrat,Game 009,Video Poker,v4.1,13,2,2,323.42,302.01,0.0,21.41,0.0662,0,0,0,0,1440,1.0,0.89,-0.3002,-0.1033,-0.5095,0
2025-12-10,MCH000084,LOC0008,Aristocrat,Game 017,Reel Slots,v5.0,1,1,1,44.2,43.23,0.0,0.97,0.0219,1,2,0,0,1438,0.9986,0.04,-0.6745,-0.6964,-0.4636,0
2025-12-10,MCH000085,LOC0006,Light & Wonder,Game 018,Reel Slots,v5.0,11,3,3,63.56,54.61,0.0,8.95,0.1408,0,0,0,0,1440,1.0,0.37,-0.5284,-0.6553,-0.5095,0
2025-12-10,MCH000086,LOC0008,IGT,Game 023,Video Slots,v4.1,28,4,4,1440.28,1280.59,0.0,159.69,0.1109,0,0,0,0,1440,1.0,6.65,2.2319,2.2688,-0.5095,0
2025-12-10,MCH000087,LOC0001,IGT,Game 013,Video Slots,v4.2,21,4,4,1421.59,1174.32,0.0,247.27,0.1739,0,0,0,0,1440,1.0,10.3,3.8356,2.2291,-0.5095,1
2025-12-10,MCH000088,LOC0008,IGT,Game 030,Video Poker,v5.0,6,1,1,385.25,323.87,0.0,61.38,0.1593,1,0,0,0,1440,1.0,2.56,0.4317,0.028,-0.5095,0
2025-12-10,MCH000089,LOC0003,Everi,Game 050,Video Slots,v5.0,10,1,1,1218.14,1056.63,0.0,161.51,0.1326,0,0,0,0,1440,1.0,6.73,2.2652,1.797,-0.5095,0
2025-12-10,MCH000090,LOC0001,Light & Wonder,Game 026,Video Poker,v4.2,12,2,2,266.39,249.39,0.0,17.0,0.0638,2,30,0,0,1410,0.9792,0.72,-0.381,-0.2245,0.1793,0
2025-12-10,MCH000092,LOC0010,IGT,Game 035,Reel Slots,v5.0,2,1,1,35.95,34.65,450.29,1.3,0.0362,0,0,0,0,1440,1.0,0.05,-0.6685,-0.7139,-0.5095,0
2025-12-10,MCH000094,LOC0008,Aristocrat,Game 012,Video Poker,v5.0,2,1,1,15.32,13.55,0.0,1.77,0.1155,0,0,0,0,1440,1.0,0.07,-0.6598,-0.7577,-0.5095,0
2025-12-10,MCH000095,LOC0009,Konami,Game 028,Video Poker,v5.0,4,1,1,78.26,72.39,0.0,5.87,0.075,0,0,0,0,1440,1.0,0.24,-0.5848,-0.624,-0.5095,0
2025-12-10,MCH000096,LOC0004,IGT,Game 029,Video Slots,v5.1,6,2,2,56.52,51.14,0.0,5.38,0.0952,0,0,0,0,1440,1.0,0.22,-0.5937,-0.6702,-0.5095,0
2025-12-10,MCH000098,LOC0006,Light & Wonder,Game 018,Video Poker,v5.0,5,1,1,180.66,174.46,0.0,6.2,0.0343,1,4,0,0,1436,0.9972,0.26,-0.5787,-0.4066,-0.4177,0
2025-12-10,MCH000099,LOC0009,Aristocrat,Game 016,Video Poker,v5.1,17,3,3,450.69,415.58,0.0,35.11,0.0779,0,0,0,0,1440,1.0,1.46,-0.0493,0.167,-0.5095,0
2025-12-11,MCH000001,LOC0004,Everi,Game 015,Reel Slots,v5.0,1,1,1,50.15,43.1,0.0,7.05,0.1406,1,25,0,0,1415,0.9826,0.3,-0.5182,-0.7103,0.2274,0
2025-12-11,MCH000002,LOC0001,Aristocrat,Game 022,Reel Slots,v4.2,3,1,1,276.93,247.18,0.0,29.75,0.1074,0,0,0,0,1440,1.0,1.24,0.0455,-0.0592,-0.4559,0
2025-12-11,MCH000003,LOC0006,IGT,Game 025,Video Slots,v5.0,14,2,2,830.23,785.66,0.0,44.57,0.0537,0,0,0,0,1440,1.0,1.86,0.4135,1.5291,-0.4559,0
2025-12-11,MCH000005,LOC0007,IGT,Game 041,Video Poker,v5.0,6,2,2,258.93,225.57,0.0,33.36,0.1288,1,72,0,1,1368,0.95,1.46,0.1351,-0.1109,1.512,0
2025-12-11,MCH000007,LOC0002,Konami,Game 030,Video Poker,v5.0,3,1,1,77.53,68.33,0.0,9.2,0.1187,0,0,0,0,1440,1.0,0.38,-0.4649,-0.6317,-0.4559,0
2025-12-11,MCH000008,LOC0006,Aristocrat,Game 045,Video Poker,v4.1,2,1,1,154.18,142.78,0.0,11.4,0.0739,0,0,0,0,1440,1.0,0.48,-0.4102,-0.4116,-0.4559,0
2025-12-11,MCH000009,LOC0003,Everi,Game 011,Reel Slots,v5.1,12,3,3,423.09,371.71,0.0,51.38,0.1214,1,29,0,0,1411,0.9799,2.18,0.5826,0.3603,0.3367,0
2025-12-11,MCH000010,LOC0009,Aristocrat,Game 050,Video Slots,v4.2,6,1,1,35.57,34.23,0.0,1.34,0.0377,0,0,0,0,1440,1.0,0.06,-0.66,-0.7521,-0.4559,0
2025-12-11,MCH000011,LOC0006,Konami,Game 005,Video Slots,v5.0,5,1,1,71.96,65.38,0.0,6.58,0.0914,0,0,0,0,1440,1.0,0.27,-0.5299,-0.6477,-0.4559,0
2025-12-11,MCH000012,LOC0008,Konami,Game 010,Reel Slots,v4.2,7,2,2,316.26,272.51,0.0,43.75,0.1383,0,0,0,0,1440,1.0,1.82,0.3931,0.0537,-0.4559,0
2025-12-11,MCH000013,LOC0009,Everi,Game 048,Video Poker,v5.1,9,1,1,100.39,82.51,0.0,17.88,0.1781,2,115,0,1,1325,0.9201,0.81,-0.2493,-0.566,2.6874,0
2025-12-11,MCH000014,LOC0007,Light & Wonder,Game 009,Video Poker,v5.1,2,1,1,21.3,18.24,0.0,3.06,0.1437,0,0,0,0,1440,1.0,0.13,-0.6173,-0.7931,-0.4559,0
2025-12-11,MCH000015,LOC0001,IGT,Game 041,Video Slots,v5.1,10,2,2,74.45,66.76,0.0,7.69,0.1033,0,0,0,0,1440,1.0,0.32,-0.5024,-0.6405,-0.4559,0
2025-12-11,MCH000017,LOC0002,Everi,Game 050,Video Poker,v5.0,30,2,2,1168.01,1084.15,0.0,83.86,0.0718,0,0,0,0,1440,1.0,3.49,1.3892,2.4988,-0.4559,0
2025-12-11,MCH000020,LOC0003,Everi,Game 039,Reel Slots,v5.1,3,1,1,39.66,35.03,0.0,4.63,0.1167,1,15,0,0,1425,0.9896,0.19,-0.5783,-0.7404,-0.0459,0
2025-12-11,MCH000021,LOC0006,Light & Wonder,Game 004,Video Slots,v4.1,20,3,3,1631.9,1372.19,0.0,259.71,0.1591,0,0,0,0,1440,1.0,10.82,5.7562,3.8305,-0.4559,1
2025-12-11,MCH000024,LOC0007,Light & Wonder,Game 034,Reel Slots,v4.1,11,1,1,661.0,578.63,0.0,82.37,0.1246,0,0,0,0,1440,1.0,3.43,1.3522,1.0433,-0.4559,0
2025-12-11,MCH000025,LOC0002,Light & Wonder,Game 038,Video Poker,v4.2,6,1,1,26.76,25.05,0.0,1.71,0.0639,0,0,0,0,1440,1.0,0.07,-0.6509,-0.7774,-0.4559,0
2025-12-11,MCH000026,LOC0001,IGT,Game 015,Video Slots,v4.1,20,4,4,1040.82,973.74,0.0,67.08,0.0644,1,32,0,0,1408,0.9778,2.86,0.9725,2.1337,0.4187,0
2025-12-11,MCH000027,LOC0002,Everi,Game 018,Video Poker,v5.1,16,2,2,673.87,609.34,0.0,64.53,0.0958,1,8,0,0,1432,0.9944,2.7,0.9092,1.0803,-0.2373,0
2025-12-11,MCH000029,LOC0002,Konami,Game 028,Reel Slots,v5.1,12,1,1,327.68,309.26,0.0,18.42,0.0562,0,0,0,0,1440,1.0,0.77,-0.2359,0.0864,-0.4559,0
2025-12-11,MCH000030,LOC0001,IGT,Game 026,Video Poker,v5.0,9,2,2,185.81,169.46,0.0,16.35,0.088,0,0,0,0,1440,1.0,0.68,-0.2873,-0.3208,-0.4559,0
2025-12-11,MCH000031,LOC0002,Aristocrat,Game 013,Video Poker,v5.1,2,1,1,2.91,2.59,0.0,0.32,0.11,1,11,0,0,1429,0.9924,0.01,-0.6854,-0.8459,-0.1553,0
2025-12-11,MCH000032,LOC0003,Light & Wonder,Game 016,Video Slots,v5.1,14,3,3,638.61,568.68,0.0,69.93,0.1095,0,0,0,0,1440,1.0,2.91,1.0433,0.979,-0.4559,0
2025-12-11,MCH000034,LOC0004,Aristocrat,Game 032,Reel Slots,v4.2,6,1,1,42.71,40.5,0.0,2.21,0.0517,1,208,0,1,1232,0.8556,0.11,-0.6384,-0.7316,5.2293,1
2025-12-11,MCH000036,LOC0008,Light & Wonder,Game 045,Video Poker,v5.1,13,2,2,377.66,340.44,0.0,37.22,0.0986,0,0,0,0,1440,1.0,1.55,0.231,0.2299,-0.4559,0
