player_id,loyalty_tier,age_band,home_region,marketing_opt_in,session_count,locations_visited,machines_played,total_session_minutes,total_rounds,total_wager,player_net_revenue,average_session_minutes,average_wager_per_session,days_since_last_session
PLY00003742,Silver,40-49,Northeast,True,6,5,6,116,173,702.76,58.06,19.33,117.13,187
PLY00003743,Gold,50-59,Northeast,True,8,7,8,184,315,2406.42,181.36,23.0,300.8,161
PLY00003744,Standard,30-39,Midwest,True,5,5,5,110,180,1157.76,115.52,22.0,231.55,171
PLY00003745,Standard,60+,Southwest,False,2,2,2,14,19,18.13,1.35,7.0,9.07,302
PLY00003746,Silver,50-59,Southwest,True,7,4,7,265,438,2373.67,154.25,37.86,339.1,14
PLY00003747,Silver,40-49,Southeast,True,1,1,1,29,47,103.08,6.41,29.0,103.08,292
PLY00003748,Standard,21-29,Midwest,True,1,1,1,19,22,32.87,2.17,19.0,32.87,344
PLY00003749,Standard,40-49,Northeast,True,1,1,1,41,52,99.76,8.8,41.0,99.76,335
PLY00003751,Gold,60+,Midwest,False,7,4,7,259,403,2164.77,194.16,37.0,309.25,24
PLY00003752,Silver,60+,Midwest,True,9,6,9,303,460,1604.54,145.95,33.67,178.28,9
PLY00003753,Standard,50-59,Southeast,True,3,3,3,49,76,153.23,15.31,16.33,51.08,185
PLY00003754,Standard,40-49,Southeast,True,4,3,4,177,272,1231.82,63.89,44.25,307.96,6
PLY00003755,Standard,40-49,West,True,4,2,3,42,53,139.52,13.32,10.5,34.88,20
PLY00003756,Silver,30-39,West,True,6,4,6,105,157,349.81,37.55,17.5,58.3,264
PLY00003757,Gold,40-49,West,True,3,3,3,68,106,277.6,28.3,22.67,92.53,226
PLY00003758,Gold,50-59,Midwest,True,5,4,5,149,205,1214.14,124.11,29.8,242.83,30
PLY00003759,Gold,60+,Southeast,True,6,5,6,143,234,850.52,82.9,23.83,141.75,20
PLY00003760,Standard,50-59,Southeast,True,6,5,6,152,265,1012.01,87.53,25.33,168.67,216
PLY00003761,Gold,60+,West,True,6,6,6,259,495,2889.9,318.3,43.17,481.65,166
PLY00003762,Silver,40-49,Northeast,True,3,2,3,55,70,286.18,17.6,18.33,95.39,38
PLY00003763,Standard,60+,Southwest,True,3,3,3,82,127,217.92,16.19,27.33,72.64,235
PLY00003764,Standard,50-59,Northeast,True,3,3,3,64,90,152.43,11.88,21.33,50.81,20
PLY00003765,Gold,40-49,Southeast,True,6,4,6,129,180,472.37,38.96,21.5,78.73,233
PLY00003766,Standard,40-49,Southwest,False,7,6,7,154,200,332.71,28.28,22.0,47.53,8
PLY00003767,Silver,21-29,Southeast,True,3,3,3,58,89,176.69,11.58,19.33,58.9,231
PLY00003768,Silver,40-49,Southwest,False,2,1,2,37,47,101.48,7.96,18.5,50.74,233
PLY00003769,Silver,60+,Northeast,False,7,5,7,157,247,823.99,80.89,22.43,117.71,16
PLY00003770,Silver,40-49,Northeast,True,2,2,2,43,58,320.29,21.87,21.5,160.15,268
PLY00003771,Silver,50-59,Midwest,False,1,1,1,9,13,32.57,4.32,9.0,32.57,329
PLY00003772,Standard,60+,Southwest,True,5,5,5,85,116,539.75,65.12,17.0,107.95,13
PLY00003773,Silver,50-59,Northeast,True,6,4,6,145,222,788.38,48.96,24.17,131.4,212
PLY00003774,Gold,60+,West,True,6,5,6,160,264,731.18,72.23,26.67,121.86,205
PLY00003775,Silver,60+,Midwest,True,5,5,5,74,102,482.73,59.24,14.8,96.55,140
PLY00003776,Standard,30-39,Northeast,True,4,4,4,85,118,171.17,21.16,21.25,42.79,29
PLY00003777,Silver,21-29,Southeast,True,4,3,4,104,115,246.25,26.02,26.0,61.56,46
PLY00003778,Gold,30-39,Southeast,True,7,5,6,379,600,2569.72,190.9,54.14,367.1,7
PLY00003779,Standard,40-49,Southeast,True,1,1,1,8,8,37.83,4.78,8.0,37.83,351
PLY00003780,Standard,40-49,Southeast,True,3,3,3,54,48,122.05,12.76,18.0,40.68,309
PLY00003781,Standard,50-59,West,False,6,4,6,127,130,211.76,17.08,21.17,35.29,276
PLY00003782,Silver,40-49,Southeast,True,11,7,10,286,431,1772.87,202.62,26.0,161.17,30
PLY00003783,Silver,21-29,Southeast,False,14,7,12,458,820,2261.2,237.86,32.71,161.51,7
PLY00003784,Silver,50-59,Southwest,False,9,6,9,263,390,1369.34,108.57,29.22,152.15,18
PLY00003785,Standard,21-29,Midwest,True,8,5,7,298,499,1132.08,79.48,37.25,141.51,12
PLY00003786,Standard,60+,Midwest,False,3,2,3,61,62,129.3,17.41,20.33,43.1,301
PLY00003787,Gold,60+,Midwest,True,6,5,6,142,220,1430.77,174.48,23.67,238.46,6
PLY00003788,Standard,40-49,Southeast,True,5,4,5,138,216,536.93,29.9,27.6,107.39,24
PLY00003789,Platinum,60+,Southeast,True,5,5,5,173,244,756.59,63.39,34.6,151.32,168
PLY00003790,Standard,60+,Northeast,True,5,3,5,206,276,1271.77,96.38,41.2,254.35,214
PLY00003791,Standard,30-39,Southeast,True,7,6,7,162,245,1050.05,87.7,23.14,150.01,8
PLY00003792,Standard,21-29,Southwest,False,2,2,2,11,14,14.11,1.07,5.5,7.06,297
PLY00003793,Gold,50-59,Southwest,True,9,5,9,356,636,1863.16,180.8,39.56,207.02,6
PLY00003794,Silver,40-49,Southeast,False,5,4,5,104,145,646.62,60.42,20.8,129.32,111
PLY00003796,Standard,30-39,West,True,5,5,5,123,186,634.95,33.05,24.6,126.99,11
PLY00003797,Standard,30-39,Northeast,True,2,2,2,21,31,98.22,11.98,10.5,49.11,136
PLY00003798,Platinum,30-39,Northeast,True,13,7,13,520,951,9149.29,670.74,40.0,703.79,1
PLY00003799,Standard,60+,Northeast,True,7,4,7,240,289,849.3,63.86,34.29,121.33,11
PLY00003800,Platinum,30-39,Midwest,True,9,7,9,213,307,1976.09,186.52,23.67,219.57,10
PLY00003801,Standard,50-59,Midwest,True,4,2,3,79,118,358.23,34.31,19.75,89.56,167
PLY00003802,Silver,21-29,Southwest,True,2,2,2,54,56,179.49,17.16,27.0,89.75,46
PLY00003803,Standard,40-49,Southwest,True,1,1,1,28,44,18.49,3.17,28.0,18.49,307
PLY00003804,Silver,30-39,Midwest,True,9,6,9,397,639,1809.7,141.22,44.11,201.08,8
PLY00003805,Standard,60+,Southwest,True,7,5,7,139,167,271.91,14.41,19.86,38.84,26
PLY00003806,Silver,40-49,West,False,1,1,1,11,13,27.32,2.16,11.0,27.32,184
PLY00003807,Standard,60+,Northeast,False,1,1,1,21,30,43.71,4.75,21.0,43.71,319
PLY00003808,Silver,50-59,Southwest,False,2,2,2,21,33,117.73,9.02,10.5,58.87,288
PLY00003809,Standard,60+,Southeast,False,1,1,1,6,7,38.66,3.82,6.0,38.66,307
PLY00003810,Silver,50-59,West,False,3,3,3,92,125,469.09,52.29,30.67,156.36,214
PLY00003811,Standard,30-39,Northeast,True,1,1,1,5,5,14.44,1.18,5.0,14.44,281
PLY00003812,Standard,60+,Northeast,True,3,3,3,61,71,55.61,4.11,20.33,18.54,47
PLY00003813,Silver,50-59,West,True,7,5,6,210,349,941.14,68.32,30.0,134.45,19
PLY00003814,Platinum,21-29,Southwest,False,3,2,3,47,82,236.87,18.13,15.67,78.96,176
PLY00003815,Standard,21-29,Southeast,True,4,3,4,49,62,221.72,17.97,12.25,55.43,144
PLY00003816,Silver,60+,West,True,2,2,2,44,57,108.52,7.64,22.0,54.26,300
PLY00003817,Silver,21-29,Southwest,True,4,4,4,112,153,425.43,48.73,28.0,106.36,147
PLY00003818,Gold,50-59,Midwest,True,1,1,1,32,36,16.76,0.53,32.0,16.76,335
PLY00003819,Standard,21-29,Midwest,False,4,2,4,100,149,292.58,10.05,25.0,73.15,48
PLY00003820,Standard,30-39,Southwest,True,2,2,2,51,49,189.08,22.87,25.5,94.54,315
PLY00003821,Standard,50-59,Southeast,False,3,3,3,58,63,95.4,8.74,19.33,31.8,311
PLY00003822,Standard,60+,Southeast,True,6,6,6,240,410,1626.6,142.98,40.0,271.1,22
PLY00003823,Standard,21-29,Midwest,True,4,3,4,120,192,576.74,58.37,30.0,144.19,0
PLY00003824,Standard,60+,Midwest,True,4,3,4,135,200,1139.88,132.78,33.75,284.97,156
PLY00003825,Gold,21-29,Midwest,True,7,3,7,279,467,2689.22,278.37,39.86,384.17,18
PLY00003826,Standard,40-49,Northeast,True,4,3,4,87,123,320.34,20.3,21.75,80.09,303
PLY00003827,Standard,50-59,Southwest,True,1,1,1,7,8,22.51,0.82,7.0,22.51,356
PLY00003828,Standard,50-59,Southeast,True,6,6,6,132,224,873.33,86.05,22.0,145.56,9
PLY00003829,Silver,50-59,Southeast,True,5,4,5,167,248,823.62,60.5,33.4,164.72,15
PLY00003830,Standard,40-49,Southeast,True,3,2,2,50,57,59.2,3.78,16.67,19.73,38
PLY00003831,Standard,50-59,Northeast,False,6,3,5,156,172,240.67,21.79,26.0,40.11,6
PLY00003832,Standard,60+,Southeast,True,3,2,3,38,49,87.8,4.92,12.67,29.27,230
PLY00003833,Silver,30-39,Southeast,True,4,2,4,62,79,167.37,11.63,15.5,41.84,5
PLY00003834,Standard,50-59,Southeast,True,4,3,4,101,135,264.83,20.45,25.25,66.21,244
PLY00003835,Standard,60+,Southwest,True,5,4,4,72,104,124.04,8.77,14.4,24.81,32
PLY00003836,Silver,30-39,Southwest,True,9,6,9,342,531,1179.3,74.76,38.0,131.03,15
PLY00003837,Standard,30-39,Northeast,True,3,3,3,85,113,364.85,37.37,28.33,121.62,273
PLY00003838,Silver,60+,West,True,12,7,11,379,655,2520.54,264.23,31.58,210.05,14
PLY00003839,Standard,30-39,Southeast,False,7,5,6,241,324,1083.25,126.31,34.43,154.75,7
PLY00003840,Standard,21-29,Northeast,True,6,4,6,142,207,530.18,54.19,23.67,88.36,243
PLY00003841,Gold,30-39,Northeast,False,2,1,2,50,59,399.32,27.2,25.0,199.66,237
PLY00003842,Gold,21-29,Southeast,False,10,7,10,295,470,3950.18,380.99,29.5,395.02,19
PLY00003843,Standard,21-29,Midwest,True,7,5,7,131,198,771.49,67.18,18.71,110.21,40
PLY00003844,Standard,60+,Southwest,False,3,2,3,84,131,434.02,44.26,28.0,144.67,155
PLY00003845,Standard,60+,Northeast,True,4,3,4,68,79,303.62,25.24,17.0,75.91,218
PLY00003846,Standard,50-59,Midwest,False,4,3,4,107,165,349.57,29.82,26.75,87.39,22
PLY00003847,Gold,21-29,Northeast,False,5,3,5,215,333,1488.2,167.65,43.0,297.64,157
PLY00003848,Gold,50-59,Southwest,True,4,4,4,75,128,652.96,70.09,18.75,163.24,263
PLY00003850,Silver,40-49,Southwest,False,1,1,1,20,14,19.99,1.92,20.0,19.99,312
PLY00003851,Standard,50-59,Southeast,True,3,3,3,35,50,105.45,13.83,11.67,35.15,224
PLY00003852,Standard,30-39,Southwest,False,5,3,5,63,85,407.52,46.34,12.6,81.5,294
PLY00003853,Standard,21-29,Midwest,True,2,2,2,44,40,84.44,5.53,22.0,42.22,267
PLY00003855,Standard,50-59,West,False,3,3,3,64,107,140.77,14.42,21.33,46.92,281
PLY00003856,Gold,21-29,Northeast,True,13,7,13,675,1193,7757.66,644.54,51.92,596.74,2
PLY00003858,Standard,60+,Northeast,True,2,2,2,33,40,54.93,2.92,16.5,27.47,287
PLY00003859,Standard,60+,Northeast,True,9,6,8,375,563,1965.25,174.75,41.67,218.36,2
PLY00003860,Standard,21-29,Southeast,True,2,2,2,20,23,33.57,4.68,10.0,16.79,255
PLY00003861,Standard,30-39,Southeast,True,4,3,4,92,155,230.74,16.95,23.0,57.69,258
PLY00003862,Standard,21-29,Northeast,True,4,3,4,51,67,215.14,31.88,12.75,53.79,33
PLY00003863,Gold,40-49,Southeast,False,2,2,2,24,35,123.65,11.47,12.0,61.83,201
PLY00003864,Standard,21-29,Midwest,True,6,5,6,79,102,393.46,34.28,13.17,65.58,159
PLY00003865,Standard,60+,Southeast,True,2,2,2,68,101,134.94,10.0,34.0,67.47,53
PLY00003866,Silver,21-29,Southwest,True,8,5,8,347,558,2144.28,270.31,43.38,268.04,10
PLY00003867,Standard,50-59,Southwest,False,3,3,3,51,62,88.12,9.7,17.0,29.37,312
PLY00003868,Standard,60+,Southeast,False,1,1,1,6,7,6.37,0.66,6.0,6.37,357
PLY00003869,Gold,30-39,Southeast,False,5,5,5,218,329,796.46,78.49,43.6,159.29,260
PLY00003870,Silver,60+,Midwest,True,9,5,8,346,588,3957.93,347.44,38.44,439.77,30
PLY00003871,Platinum,50-59,Southeast,True,5,5,5,235,402,2343.8,206.97,47.0,468.76,5
PLY00003872,Standard,40-49,Northeast,True,1,1,1,25,35,87.14,3.58,25.0,87.14,306
PLY00003873,Standard,60+,Southeast,True,5,4,4,85,110,464.3,53.01,17.0,92.86,7
PLY00003874,Silver,21-29,West,False,1,1,1,31,43,218.27,0.4,31.0,218.27,306
PLY00003875,Standard,30-39,Southwest,False,2,2,2,44,53,101.12,10.45,22.0,50.56,2
PLY00003876,Standard,50-59,Midwest,True,4,4,4,54,60,151.82,10.63,13.5,37.96,272
PLY00003877,Gold,21-29,Southwest,False,5,5,5,141,174,743.56,73.76,28.2,148.71,28
PLY00003878,Standard,21-29,Southwest,False,1,1,1,13,17,7.92,0.52,13.0,7.92,276
PLY00003879,Gold,30-39,Northeast,True,5,5,5,195,275,2046.15,180.23,39.0,409.23,3
PLY00003880,Standard,40-49,Southeast,False,1,1,1,39,55,136.85,18.46,39.0,136.85,307
PLY00003881,Standard,50-59,Southwest,True,2,2,2,10,11,18.49,1.74,5.0,9.25,248
PLY00003882,Silver,40-49,West,True,3,3,3,138,188,634.02,85.95,46.0,211.34,17
PLY00003883,Silver,60+,Midwest,True,2,1,2,35,58,98.79,10.77,17.5,49.4,3
PLY00003884,Silver,21-29,Southeast,True,4,4,4,114,158,343.25,34.45,28.5,85.81,155
PLY00003885,Silver,50-59,West,True,7,4,6,311,479,1859.98,170.82,44.43,265.71,12
PLY00003886,Gold,60+,Northeast,True,9,5,9,225,375,1379.12,164.43,25.0,153.24,2
PLY00003888,Standard,30-39,West,True,3,3,3,71,73,236.53,23.61,23.67,78.84,13
PLY00003889,Silver,50-59,Midwest,False,1,1,1,8,13,49.81,8.32,8.0,49.81,339
PLY00003890,Silver,50-59,Midwest,True,5,4,5,79,107,116.3,8.18,15.8,23.26,32
PLY00003891,Silver,50-59,West,False,7,5,7,154,190,796.1,88.29,22.0,113.73,4
PLY00003892,Silver,60+,West,True,3,3,3,108,152,643.01,46.89,36.0,214.34,1
PLY00003893,Standard,60+,Southwest,True,2,2,2,42,50,76.06,3.84,21.0,38.03,207
PLY00003894,Standard,40-49,West,False,4,2,4,71,88,222.35,18.02,17.75,55.59,19
PLY00003895,Standard,60+,Southeast,False,4,4,4,124,168,499.22,34.3,31.0,124.81,43
PLY00003896,Gold,21-29,Southwest,True,3,3,3,63,86,264.62,20.17,21.0,88.21,286
PLY00003897,Standard,40-49,Southeast,True,4,3,4,81,108,748.46,53.61,20.25,187.12,266
PLY00003898,Gold,21-29,Southwest,True,5,5,5,69,88,313.61,21.97,13.8,62.72,19
PLY00003899,Standard,40-49,Midwest,True,5,3,5,146,244,1192.26,76.11,29.2,238.45,40
PLY00003900,Silver,60+,Southwest,False,3,3,3,92,125,411.09,36.28,30.67,137.03,267
PLY00003902,Standard,50-59,Midwest,True,14,7,12,434,765,2845.1,310.67,31.0,203.22,3
PLY00003903,Standard,60+,Southeast,True,3,3,3,62,77,187.92,11.27,20.67,62.64,182
PLY00003904,Standard,21-29,Southeast,True,3,3,3,81,109,403.69,39.47,27.0,134.56,50
PLY00003905,Silver,30-39,Northeast,True,5,4,5,119,164,750.53,100.87,23.8,150.11,20
PLY00003906,Gold,60+,Southeast,True,7,5,7,198,314,1670.79,173.21,28.29,238.68,13
PLY00003908,Standard,30-39,Southwest,False,2,2,2,24,25,71.61,11.01,12.0,35.81,271
PLY00003909,Standard,30-39,Northeast,True,1,1,1,26,32,61.61,5.34,26.0,61.61,238
PLY00003910,Silver,50-59,Northeast,True,7,4,7,302,491,1630.29,171.76,43.14,232.9,4
PLY00003912,Standard,21-29,West,True,7,6,7,168,248,738.66,74.45,24.0,105.52,3
PLY00003913,Gold,60+,Midwest,True,4,3,4,52,80,255.03,28.79,13.0,63.76,213
PLY00003914,Standard,50-59,Northeast,True,3,3,3,53,66,75.22,7.41,17.67,25.07,307
PLY00003915,Standard,21-29,Northeast,True,6,5,6,159,228,1285.78,79.6,26.5,214.3,9
PLY00003916,Standard,21-29,Northeast,True,1,1,1,5,7,4.4,0.48,5.0,4.4,195
PLY00003917,Standard,40-49,Southeast,True,3,3,3,93,90,172.75,20.47,31.0,57.58,11
PLY00003918,Standard,40-49,Midwest,False,2,2,2,30,36,82.3,7.94,15.0,41.15,7
PLY00003919,Gold,40-49,Southeast,True,8,5,7,249,394,1534.76,141.32,31.13,191.85,14
PLY00003920,Standard,30-39,Northeast,True,2,2,2,26,41,98.6,12.07,13.0,49.3,182
PLY00003921,Silver,50-59,Southeast,True,7,6,7,254,379,2003.06,153.69,36.29,286.15,25
PLY00003922,Standard,30-39,Northeast,True,3,3,3,81,116,285.93,28.64,27.0,95.31,293
PLY00003923,Standard,40-49,Southwest,False,5,4,5,84,122,335.41,21.61,16.8,67.08,252
PLY00003924,Standard,50-59,Midwest,True,4,4,4,101,131,329.21,22.35,25.25,82.3,255
PLY00003925,Standard,60+,Southeast,True,5,4,5,118,156,469.01,28.36,23.6,93.8,4
PLY00003926,Standard,30-39,West,True,3,2,3,48,71,172.29,11.7,16.0,57.43,275
PLY00003927,Gold,30-39,Midwest,True,2,2,2,46,73,372.59,19.46,23.0,186.3,343
PLY00003928,Standard,60+,Northeast,True,2,2,2,55,83,425.44,59.59,27.5,212.72,266
PLY00003929,Standard,30-39,Northeast,False,2,2,2,51,64,94.92,6.19,25.5,47.46,246
PLY00003930,Silver,50-59,Southeast,False,4,4,4,188,274,692.04,68.59,47.0,173.01,2
PLY00003931,Silver,50-59,Southwest,True,5,5,5,90,109,182.99,17.39,18.0,36.6,229
PLY00003932,Standard,60+,Southeast,True,1,1,1,36,45,71.3,9.65,36.0,71.3,273
PLY00003933,Silver,40-49,West,True,7,5,7,449,736,3338.34,311.71,64.14,476.91,7
PLY00003934,Silver,30-39,Midwest,True,3,3,3,88,154,859.14,91.39,29.33,286.38,212
PLY00003935,Standard,21-29,West,True,4,4,4,98,106,162.19,13.07,24.5,40.55,208
PLY00003936,Standard,21-29,Northeast,True,2,2,2,46,58,89.25,3.3,23.0,44.63,9
PLY00003937,Gold,21-29,Midwest,True,8,6,8,196,265,833.49,77.84,24.5,104.19,12
PLY00003938,Standard,40-49,Midwest,True,3,3,3,83,123,310.07,38.0,27.67,103.36,226
PLY00003939,Silver,40-49,Southeast,True,4,4,4,114,136,249.0,22.87,28.5,62.25,233
PLY00003940,Silver,40-49,Northeast,False,4,4,4,83,135,667.31,33.23,20.75,166.83,3
PLY00003942,Standard,40-49,Midwest,False,4,4,4,58,77,348.95,43.26,14.5,87.24,226
PLY00003943,Standard,30-39,Southwest,True,2,1,2,30,36,70.41,5.57,15.0,35.21,189
PLY00003944,Standard,60+,Southeast,True,2,1,2,43,54,48.64,4.17,21.5,24.32,52
PLY00003945,Standard,30-39,Southeast,False,2,2,2,24,26,26.57,2.11,12.0,13.29,52
PLY00003946,Silver,30-39,Southwest,False,3,2,3,55,52,184.82,9.34,18.33,61.61,38
PLY00003947,Standard,30-39,West,True,1,1,1,6,10,5.82,0.75,6.0,5.82,292
PLY00003948,Standard,50-59,Southeast,True,4,3,4,60,66,103.68,12.3,15.0,25.92,179
PLY00003949,Standard,40-49,Northeast,True,4,4,4,216,409,766.45,71.97,54.0,191.61,34
PLY00003950,Silver,50-59,Midwest,False,6,5,6,264,394,1216.52,129.0,44.0,202.75,20
PLY00003951,Standard,30-39,Southwest,False,4,4,4,70,77,159.34,15.6,17.5,39.84,40
PLY00003952,Standard,60+,West,False,5,5,5,190,270,562.84,63.29,38.0,112.57,29
PLY00003953,Silver,30-39,Midwest,True,6,5,5,306,466,1499.56,120.66,51.0,249.93,8
PLY00003954,Standard,50-59,Southwest,False,4,3,4,89,114,287.42,23.86,22.25,71.86,293
PLY00003956,Standard,50-59,Southeast,True,4,4,4,57,76,216.39,15.68,14.25,54.1,219
PLY00003957,Gold,50-59,Midwest,False,5,3,5,121,208,926.9,65.4,24.2,185.38,155
PLY00003958,Silver,60+,West,False,3,3,3,46,70,324.67,43.64,15.33,108.22,213
PLY00003959,Standard,60+,West,True,6,5,6,177,249,545.41,65.97,29.5,90.9,8
PLY00003960,Silver,60+,Southeast,False,6,5,6,108,154,488.32,55.06,18.0,81.39,4
PLY00003961,Standard,21-29,Northeast,True,5,5,5,75,97,117.77,13.31,15.0,23.55,37
PLY00003962,Standard,40-49,Southeast,True,1,1,1,36,51,61.62,5.94,36.0,61.62,230
PLY00003963,Silver,60+,West,True,3,3,3,106,185,775.99,72.72,35.33,258.66,159
PLY00003964,Gold,60+,Southwest,True,6,5,6,114,157,609.12,37.16,19.0,101.52,27
PLY00003965,Silver,40-49,Southwest,True,1,1,1,5,5,17.48,1.88,5.0,17.48,310
PLY00003966,Standard,60+,Southeast,False,3,3,3,37,42,83.48,6.92,12.33,27.83,222
PLY00003967,Gold,21-29,Southeast,True,3,3,3,53,72,137.52,9.52,17.67,45.84,296
PLY00003968,Silver,60+,West,True,3,2,3,52,62,99.1,8.34,17.33,33.03,19
PLY00003969,Silver,21-29,Southeast,True,5,5,5,100,162,386.71,21.22,20.0,77.34,22
PLY00003970,Silver,50-59,Northeast,True,6,3,6,210,341,1573.11,126.4,35.0,262.19,2
PLY00003971,Silver,60+,Midwest,False,3,3,3,95,131,292.0,31.7,31.67,97.33,320
PLY00003972,Standard,21-29,Midwest,False,2,2,2,58,82,136.77,7.66,29.0,68.39,304
PLY00003974,Standard,30-39,Southeast,True,3,3,3,42,66,99.27,4.55,14.0,33.09,227
PLY00003975,Standard,50-59,West,True,7,5,7,295,449,1291.63,148.36,42.14,184.52,11
PLY00003977,Standard,21-29,Northeast,False,4,3,4,188,241,868.92,99.81,47.0,217.23,27
PLY00003978,Gold,60+,Southeast,False,4,4,4,187,261,744.08,52.41,46.75,186.02,26
PLY00003979,Silver,40-49,Midwest,True,4,3,4,167,248,517.33,61.93,41.75,129.33,19
PLY00003980,Gold,60+,Southeast,True,8,6,8,369,629,4934.43,468.44,46.13,616.8,19
PLY00003981,Standard,40-49,West,True,6,3,6,291,469,1303.52,102.8,48.5,217.25,10
PLY00003982,Silver,21-29,Midwest,True,9,6,9,318,482,2100.03,191.53,35.33,233.34,13
PLY00003983,Standard,21-29,Northeast,True,1,1,1,30,35,148.94,8.43,30.0,148.94,338
PLY00003984,Standard,30-39,West,True,4,4,4,139,184,756.3,106.76,34.75,189.08,47
PLY00003985,Standard,30-39,Midwest,True,2,2,2,12,13,19.5,0.52,6.0,9.75,349
PLY00003986,Standard,60+,Northeast,True,4,4,4,97,155,611.93,47.02,24.25,152.98,281
PLY00003987,Standard,21-29,West,True,6,6,6,148,200,442.59,40.54,24.67,73.77,15
PLY00003988,Standard,30-39,Midwest,True,4,4,4,90,139,504.55,29.61,22.5,126.14,32
PLY00003989,Standard,40-49,West,True,4,4,4,105,162,448.55,47.47,26.25,112.14,7
PLY00003990,Standard,50-59,Northeast,True,2,2,2,42,43,109.89,13.82,21.0,54.95,328
PLY00003991,Silver,50-59,West,True,8,5,8,293,454,1585.35,187.91,36.63,198.17,15
PLY00003992,Silver,21-29,Northeast,True,5,5,5,102,128,430.71,34.29,20.4,86.14,204
PLY00003994,Standard,30-39,Northeast,True,2,2,2,27,30,63.15,7.41,13.5,31.58,23
PLY00003995,Gold,30-39,West,True,2,2,2,14,10,40.07,2.61,7.0,20.04,282
PLY00003996,Standard,21-29,Northeast,True,3,3,3,49,74,200.49,23.99,16.33,66.83,239
PLY00003997,Platinum,60+,Northeast,True,5,5,5,141,204,870.7,91.69,28.2,174.14,151
PLY00003998,Gold,50-59,Southwest,True,12,7,12,470,828,4846.98,566.76,39.17,403.92,6
PLY00003999,Standard,60+,Southwest,False,1,1,1,18,19,83.42,14.33,18.0,83.42,277
PLY00004000,Standard,40-49,Southeast,True,1,1,1,5,4,13.66,0.98,5.0,13.66,300
PLY00004001,Standard,40-49,Midwest,True,3,3,3,71,86,342.5,44.69,23.67,114.17,24
PLY00004002,Standard,21-29,Northeast,True,1,1,1,18,14,13.92,1.05,18.0,13.92,251
PLY00004003,Platinum,40-49,Southeast,True,5,4,5,127,149,718.48,77.51,25.4,143.7,34
PLY00004004,Silver,40-49,Southwest,False,6,4,6,184,277,1197.88,86.44,30.67,199.65,281
PLY00004005,Standard,21-29,Northeast,True,4,3,4,73,111,652.89,37.09,18.25,163.22,220
PLY00004006,Standard,50-59,Southeast,True,2,2,2,41,50,74.79,7.06,20.5,37.4,205
PLY00004007,Standard,50-59,Southeast,False,3,3,3,30,38,70.95,5.89,10.0,23.65,14
PLY00004008,Standard,40-49,Midwest,True,5,5,5,97,107,106.55,7.31,19.4,21.31,284
PLY00004009,Silver,60+,Midwest,False,3,3,3,35,54,59.85,5.38,11.67,19.95,256
PLY00004010,Silver,60+,Northeast,True,8,7,7,274,440,1721.3,156.31,34.25,215.16,7
PLY00004011,Silver,60+,Northeast,True,6,4,6,196,337,1485.39,135.81,32.67,247.57,261
PLY00004012,Standard,40-49,West,True,8,5,8,157,201,354.57,35.03,19.63,44.32,26
PLY00004013,Gold,40-49,Northeast,False,11,7,10,452,732,3548.09,241.13,41.09,322.55,17
PLY00004014,Gold,40-49,West,False,5,4,5,118,166,563.85,53.84,23.6,112.77,15
PLY00004015,Gold,21-29,Southwest,True,7,6,7,251,389,1553.5,120.41,35.86,221.93,31
PLY00004017,Silver,50-59,Midwest,False,3,3,3,91,99,576.08,47.04,30.33,192.03,18
PLY00004018,Standard,40-49,Southeast,True,2,2,2,15,11,18.01,1.75,7.5,9.01,46
PLY00004019,Gold,60+,Southwest,True,8,6,8,287,431,2175.53,187.86,35.88,271.94,9
PLY00004020,Silver,40-49,West,True,4,3,4,92,156,904.36,75.39,23.0,226.09,225
PLY00004021,Standard,50-59,Southwest,True,1,1,1,12,17,28.66,0.76,12.0,28.66,336
PLY00004022,Standard,21-29,West,True,2,2,2,35,55,132.26,7.66,17.5,66.13,15
PLY00004023,Gold,40-49,Southeast,True,6,4,6,198,313,1118.34,86.77,33.0,186.39,21
PLY00004024,Standard,21-29,Southeast,True,7,5,7,127,134,246.17,22.38,18.14,35.17,11
PLY00004025,Standard,30-39,Northeast,False,2,2,2,33,50,148.81,14.95,16.5,74.41,310
PLY00004026,Gold,30-39,Northeast,True,3,3,3,129,223,1056.45,113.67,43.0,352.15,188
PLY00004027,Standard,50-59,Southeast,True,2,1,2,39,42,70.23,6.09,19.5,35.12,294
PLY00004028,Standard,21-29,Southwest,True,2,2,2,20,31,107.43,13.85,10.0,53.72,253
PLY00004029,Standard,60+,Southeast,True,6,3,6,197,271,870.79,69.84,32.83,145.13,12
PLY00004030,Silver,60+,Northeast,True,4,4,4,80,115,317.32,23.98,20.0,79.33,234
PLY00004031,Silver,21-29,Southeast,True,2,2,2,31,39,20.17,1.85,15.5,10.09,252
PLY00004032,Platinum,21-29,West,False,9,6,9,370,636,3068.68,332.52,41.11,340.96,8
PLY00004033,Standard,50-59,Midwest,False,2,2,2,26,39,105.2,7.31,13.0,52.6,266
PLY00004034,Standard,30-39,Midwest,True,2,2,2,25,23,71.1,11.04,12.5,35.55,30
PLY00004035,Standard,30-39,Southeast,True,2,2,2,89,143,488.16,58.68,44.5,244.08,250
PLY00004036,Gold,30-39,Southeast,True,10,5,10,415,704,5891.84,458.68,41.5,589.18,2
