player_id,loyalty_tier,age_band,home_region,marketing_opt_in,registered_active_flag,observation_cutoff_date,dataset_end_date,first_session_date,latest_historical_session_date,days_since_last_session,observed_player_lifetime_days,total_historical_sessions,sessions_last_30_days,sessions_last_90_days,locations_visited,machines_played,total_session_minutes,average_session_minutes,total_rounds,total_wager,total_payout,player_net_revenue,average_wager_per_session,wager_last_30_days,wager_last_90_days,revenue_last_30_days,revenue_last_90_days,sessions_per_observed_day,future_session_count,churn_flag
PLY00004057,Standard,50-59,Southeast,1,1,2025-11-01,2025-12-31,2025-01-11,2025-02-10,264,295,4,0,0,3,4,75,18.75,87,206.36,187.22,19.14,51.59,0.0,0.0,0.0,0.0,0.0136,0,1
PLY00004058,Silver,50-59,Midwest,1,1,2025-11-01,2025-12-31,2025-01-10,2025-05-05,180,296,4,0,0,3,4,108,27.0,134,380.74,346.08,34.66,95.185,0.0,0.0,0.0,0.0,0.0135,0,1
PLY00004059,Standard,50-59,Northeast,1,1,2025-11-01,2025-12-31,2025-05-10,2025-08-12,81,176,4,0,1,3,4,117,29.25,146,690.51,623.06,67.45,172.6275,0.0,141.39,0.0,21.86,0.0227,2,0
PLY00004060,Standard,60+,Northeast,0,1,2025-11-01,2025-12-31,2025-01-05,2025-06-09,145,301,6,0,0,5,6,102,17.0,147,316.03,288.81,27.22,52.671666,0.0,0.0,0.0,0.0,0.0199,0,1
PLY00004061,Standard,40-49,Midwest,1,1,2025-11-01,2025-12-31,2025-01-18,2025-02-23,251,288,3,0,0,2,3,28,9.333333,44,108.2,95.94,12.26,36.066666,0.0,0.0,0.0,0.0,0.0104,0,1
PLY00004062,Standard,30-39,Northeast,1,1,2025-11-01,2025-12-31,2025-05-05,2025-10-02,30,181,4,1,3,4,4,96,24.0,140,512.94,472.25,40.69,128.235,25.28,275.91,2.87,27.09,0.0221,1,0
PLY00004063,Standard,60+,West,0,1,2025-11-01,2025-12-31,2025-08-31,2025-09-11,51,63,2,0,2,2,2,54,27.0,93,388.36,346.44,41.92,194.18,0.0,388.36,0.0,41.92,0.0317,4,0
PLY00004064,Gold,60+,Southwest,0,1,2025-11-01,2025-12-31,2025-01-25,2025-06-21,133,281,5,0,0,4,5,108,21.6,152,424.57,381.83,42.74,84.914,0.0,0.0,0.0,0.0,0.0178,0,1
PLY00004065,Silver,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-03-15,2025-05-04,181,232,4,0,0,3,4,43,10.75,62,80.75,71.31,9.44,20.1875,0.0,0.0,0.0,0.0,0.0172,0,1
PLY00004066,Silver,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-06-16,2025-10-19,13,139,4,1,3,4,4,76,19.0,114,222.12,203.19,18.93,55.53,27.93,192.43,3.77,15.27,0.0288,2,0
PLY00004067,Platinum,21-29,West,1,1,2025-11-01,2025-12-31,2025-07-02,2025-09-28,34,123,5,0,2,4,5,169,33.8,243,1046.51,937.7,108.81,209.302,0.0,188.1,0.0,11.31,0.0407,2,0
PLY00004068,Standard,60+,Southeast,1,1,2025-11-01,2025-12-31,2025-08-16,2025-09-16,46,78,3,0,3,3,3,91,30.333333,146,624.1,540.88,83.22,208.033333,0.0,624.1,0.0,83.22,0.0385,6,0
PLY00004069,Platinum,60+,Northeast,1,1,2025-11-01,2025-12-31,2025-07-28,2025-09-30,32,97,5,0,4,4,5,145,29.0,258,1745.25,1546.32,198.93,349.05,0.0,1636.13,0.0,192.68,0.0515,7,0
PLY00004070,Silver,60+,Southeast,1,1,2025-11-01,2025-12-31,2025-01-12,2025-01-12,293,294,1,0,0,1,1,17,17.0,20,41.53,37.44,4.09,41.53,0.0,0.0,0.0,0.0,0.0034,0,1
PLY00004071,Standard,60+,West,0,1,2025-11-01,2025-12-31,2025-09-11,2025-10-05,27,52,2,1,2,2,2,62,31.0,92,472.76,450.21,22.55,236.38,368.14,472.76,14.93,22.55,0.0385,5,0
PLY00004072,Gold,30-39,Southwest,1,1,2025-11-01,2025-12-31,2025-02-24,2025-04-23,192,251,3,0,0,2,3,68,22.666666,104,539.32,469.14,70.18,179.773333,0.0,0.0,0.0,0.0,0.012,0,1
PLY00004073,Standard,30-39,Midwest,0,1,2025-11-01,2025-12-31,2025-01-13,2025-02-04,270,293,2,0,0,2,2,37,18.5,37,63.38,56.44,6.94,31.69,0.0,0.0,0.0,0.0,0.0068,0,1
PLY00004075,Standard,21-29,Southeast,1,1,2025-11-01,2025-12-31,2025-03-13,2025-03-13,233,234,1,0,0,1,1,5,5.0,8,16.76,15.3,1.46,16.76,0.0,0.0,0.0,0.0,0.0043,0,1
PLY00004076,Standard,50-59,Southeast,1,1,2025-11-01,2025-12-31,2025-06-12,2025-06-12,142,143,1,0,0,1,1,22,22.0,29,49.54,45.12,4.42,49.54,0.0,0.0,0.0,0.0,0.007,0,1
PLY00004077,Standard,30-39,Southeast,0,1,2025-11-01,2025-12-31,2025-03-22,2025-03-30,216,225,2,0,0,2,2,46,23.0,54,110.63,101.09,9.54,55.315,0.0,0.0,0.0,0.0,0.0089,0,1
PLY00004078,Gold,30-39,Northeast,1,1,2025-11-01,2025-12-31,2025-05-13,2025-10-24,8,173,5,2,2,5,5,140,28.0,230,1223.09,1107.28,115.81,244.618,556.74,556.74,37.55,37.55,0.0289,2,0
PLY00004079,Gold,30-39,Northeast,1,1,2025-11-01,2025-12-31,2025-05-12,2025-09-24,38,174,3,0,2,3,3,57,19.0,78,389.06,363.68,25.38,129.686666,0.0,284.96,0.0,21.3,0.0172,3,0
PLY00004081,Standard,60+,Northeast,1,1,2025-11-01,2025-12-31,2025-07-23,2025-07-23,101,102,1,0,0,1,1,5,5.0,6,10.09,9.01,1.08,10.09,0.0,0.0,0.0,0.0,0.0098,4,0
PLY00004082,Standard,60+,Northeast,1,1,2025-11-01,2025-12-31,2025-02-10,2025-05-03,182,265,3,0,0,3,3,62,20.666666,82,126.36,109.04,17.32,42.12,0.0,0.0,0.0,0.0,0.0113,0,1
PLY00004083,Silver,21-29,West,0,1,2025-11-01,2025-12-31,2025-01-07,2025-03-17,229,299,2,0,0,2,2,54,27.0,96,136.15,121.98,14.17,68.075,0.0,0.0,0.0,0.0,0.0067,0,1
PLY00004084,Standard,30-39,Southeast,1,1,2025-11-01,2025-12-31,2025-04-18,2025-04-24,191,198,2,0,0,2,2,24,12.0,19,54.46,47.67,6.79,27.23,0.0,0.0,0.0,0.0,0.0101,0,1
PLY00004085,Gold,60+,West,0,1,2025-11-01,2025-12-31,2025-01-19,2025-01-19,286,287,1,0,0,1,1,25,25.0,28,139.87,128.3,11.57,139.87,0.0,0.0,0.0,0.0,0.0035,0,1
PLY00004086,Standard,60+,Northeast,1,1,2025-11-01,2025-12-31,2025-07-03,2025-10-20,12,122,8,2,6,7,8,262,32.75,354,906.23,819.57,86.66,113.27875,362.8,779.95,29.41,69.8,0.0656,2,0
PLY00004088,Gold,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-08-02,2025-08-02,91,92,1,0,0,1,1,34,34.0,39,180.55,160.12,20.43,180.55,0.0,0.0,0.0,0.0,0.0109,1,0
PLY00004089,Standard,21-29,Northeast,0,1,2025-11-01,2025-12-31,2025-02-10,2025-04-13,202,265,4,0,0,3,3,86,21.5,97,243.25,227.25,16.0,60.8125,0.0,0.0,0.0,0.0,0.0151,0,1
PLY00004090,Platinum,60+,Midwest,1,1,2025-11-01,2025-12-31,2025-01-09,2025-05-29,156,297,6,0,0,3,5,154,25.666666,291,2082.15,1802.78,279.37,347.025,0.0,0.0,0.0,0.0,0.0202,0,1
PLY00004091,Standard,21-29,Southeast,0,1,2025-11-01,2025-12-31,2025-06-29,2025-06-29,125,126,1,0,0,1,1,6,6.0,4,12.46,10.93,1.53,12.46,0.0,0.0,0.0,0.0,0.0079,1,0
PLY00004092,Standard,21-29,Midwest,1,1,2025-11-01,2025-12-31,2025-08-02,2025-08-02,91,92,1,0,0,1,1,25,25.0,45,71.93,63.72,8.21,71.93,0.0,0.0,0.0,0.0,0.0109,5,0
PLY00004093,Silver,40-49,Midwest,1,1,2025-11-01,2025-12-31,2025-04-25,2025-10-17,15,191,4,1,1,3,4,127,31.75,211,1040.69,955.94,84.75,260.1725,168.61,168.61,17.45,17.45,0.0209,5,0
PLY00004094,Platinum,40-49,Southeast,0,1,2025-11-01,2025-12-31,2025-02-06,2025-03-31,215,269,5,0,0,5,5,122,24.4,236,476.51,419.34,57.17,95.302,0.0,0.0,0.0,0.0,0.0186,0,1
PLY00004095,Standard,21-29,Northeast,1,1,2025-11-01,2025-12-31,2025-01-19,2025-01-19,286,287,1,0,0,1,1,5,5.0,7,15.21,14.42,0.79,15.21,0.0,0.0,0.0,0.0,0.0035,0,1
PLY00004096,Standard,50-59,Southwest,1,1,2025-11-01,2025-12-31,2025-06-19,2025-10-07,25,136,4,1,3,4,4,83,20.75,130,420.92,388.46,32.46,105.23,42.39,373.38,4.3,27.39,0.0294,2,0
PLY00004097,Gold,60+,West,1,1,2025-11-01,2025-12-31,2025-01-01,2025-04-09,206,305,3,0,0,2,3,35,11.666666,49,121.13,106.45,14.68,40.376666,0.0,0.0,0.0,0.0,0.0098,0,1
PLY00004098,Silver,50-59,Southwest,1,1,2025-11-01,2025-12-31,2025-07-24,2025-08-13,80,101,3,0,2,3,3,113,37.666666,160,326.39,309.28,17.11,108.796666,0.0,188.22,0.0,12.05,0.0297,2,0
PLY00004099,Standard,60+,Southeast,1,1,2025-11-01,2025-12-31,2025-01-12,2025-01-12,293,294,1,0,0,1,1,8,8.0,7,6.97,6.36,0.61,6.97,0.0,0.0,0.0,0.0,0.0034,0,1
PLY00004100,Standard,30-39,West,0,1,2025-11-01,2025-12-31,2025-06-08,2025-09-30,32,147,5,0,2,5,5,165,33.0,212,416.81,384.32,32.49,83.362,0.0,129.77,0.0,10.45,0.034,2,0
PLY00004101,Standard,30-39,Southeast,1,1,2025-11-01,2025-12-31,2025-08-12,2025-10-01,31,82,2,0,2,2,2,32,16.0,35,29.12,27.22,1.9,14.56,0.0,29.12,0.0,1.9,0.0244,1,0
PLY00004102,Silver,21-29,Southeast,0,1,2025-11-01,2025-12-31,2025-03-13,2025-03-13,233,234,1,0,0,1,1,6,6.0,7,26.85,26.04,0.81,26.85,0.0,0.0,0.0,0.0,0.0043,0,1
PLY00004103,Standard,40-49,West,0,1,2025-11-01,2025-12-31,2025-02-21,2025-07-17,107,254,2,0,0,2,2,14,7.0,14,31.66,28.96,2.7,15.83,0.0,0.0,0.0,0.0,0.0079,0,1
PLY00004104,Silver,30-39,Southwest,1,1,2025-11-01,2025-12-31,2025-06-25,2025-08-24,69,130,2,0,1,2,2,18,9.0,25,66.59,59.26,7.33,33.295,0.0,20.72,0.0,2.16,0.0154,2,0
PLY00004106,Standard,50-59,Northeast,1,1,2025-11-01,2025-12-31,2025-02-09,2025-05-19,166,266,2,0,0,2,2,54,27.0,52,41.71,39.13,2.58,20.855,0.0,0.0,0.0,0.0,0.0075,0,1
PLY00004107,Silver,60+,Southeast,1,1,2025-11-01,2025-12-31,2025-02-08,2025-02-08,266,267,1,0,0,1,1,12,12.0,17,42.89,40.08,2.81,42.89,0.0,0.0,0.0,0.0,0.0037,0,1
PLY00004108,Standard,50-59,Northeast,1,1,2025-11-01,2025-12-31,2025-01-15,2025-05-18,167,291,5,0,0,4,5,130,26.0,168,479.43,432.62,46.81,95.886,0.0,0.0,0.0,0.0,0.0172,0,1
PLY00004109,Platinum,40-49,West,1,1,2025-11-01,2025-12-31,2025-04-06,2025-05-12,173,210,4,0,0,4,4,61,15.25,90,556.7,521.79,34.91,139.175,0.0,0.0,0.0,0.0,0.019,0,1
PLY00004110,Gold,21-29,Northeast,1,1,2025-11-01,2025-12-31,2025-05-09,2025-09-30,32,177,10,0,5,7,10,306,30.6,452,1944.22,1715.52,228.7,194.422,0.0,622.19,0.0,69.63,0.0565,1,0
PLY00004111,Standard,40-49,Southwest,1,1,2025-11-01,2025-12-31,2025-02-03,2025-03-29,217,272,2,0,0,2,2,49,24.5,62,93.47,88.63,4.84,46.735,0.0,0.0,0.0,0.0,0.0074,0,1
PLY00004112,Standard,30-39,West,1,1,2025-11-01,2025-12-31,2025-02-18,2025-03-09,237,257,2,0,0,2,2,27,13.5,29,39.6,35.58,4.02,19.8,0.0,0.0,0.0,0.0,0.0078,0,1
PLY00004113,Standard,30-39,Southeast,0,1,2025-11-01,2025-12-31,2025-01-05,2025-08-23,70,301,5,0,1,4,5,132,26.4,196,335.36,314.64,20.72,67.072,0.0,66.01,0.0,4.26,0.0166,0,1
PLY00004114,Silver,50-59,Northeast,1,1,2025-11-01,2025-12-31,2025-01-14,2025-04-22,193,292,2,0,0,2,2,10,5.0,13,23.3,22.02,1.28,11.65,0.0,0.0,0.0,0.0,0.0068,0,1
PLY00004115,Silver,40-49,West,1,1,2025-11-01,2025-12-31,2025-06-07,2025-10-11,21,148,4,2,2,4,4,122,30.5,226,1045.54,874.23,171.31,261.385,85.51,85.51,6.99,6.99,0.027,2,0
PLY00004116,Silver,50-59,Midwest,1,1,2025-11-01,2025-12-31,2025-07-28,2025-07-28,96,97,1,0,0,1,1,32,32.0,42,95.34,85.0,10.34,95.34,0.0,0.0,0.0,0.0,0.0103,0,1
PLY00004117,Gold,40-49,Midwest,1,1,2025-11-01,2025-12-31,2025-01-06,2025-08-11,82,300,8,0,1,5,8,209,26.125,337,1586.97,1425.61,161.36,198.37125,0.0,6.09,0.0,0.73,0.0267,0,1
PLY00004118,Gold,30-39,Southeast,0,1,2025-11-01,2025-12-31,2025-04-08,2025-04-08,207,208,1,0,0,1,1,18,18.0,24,203.77,192.26,11.51,203.77,0.0,0.0,0.0,0.0,0.0048,0,1
PLY00004119,Standard,40-49,Southwest,0,1,2025-11-01,2025-12-31,2025-08-25,2025-10-07,25,69,4,1,4,4,4,86,21.5,119,197.59,176.84,20.75,49.3975,9.13,197.59,0.99,20.75,0.058,2,0
PLY00004120,Silver,40-49,Southeast,1,1,2025-11-01,2025-12-31,2025-01-21,2025-04-29,186,285,2,0,0,2,2,32,16.0,44,160.52,147.03,13.49,80.26,0.0,0.0,0.0,0.0,0.007,0,1
PLY00004121,Silver,30-39,Midwest,1,1,2025-11-01,2025-12-31,2025-01-30,2025-01-30,275,276,1,0,0,1,1,7,7.0,7,14.88,14.33,0.55,14.88,0.0,0.0,0.0,0.0,0.0036,0,1
PLY00004123,Standard,30-39,Midwest,0,1,2025-11-01,2025-12-31,2025-06-10,2025-06-10,144,145,1,0,0,1,1,22,22.0,27,40.5,37.62,2.88,40.5,0.0,0.0,0.0,0.0,0.0069,2,0
PLY00004125,Standard,50-59,Southwest,0,1,2025-11-01,2025-12-31,2025-01-11,2025-05-07,178,295,6,0,0,5,5,134,22.333333,201,454.68,416.68,38.0,75.78,0.0,0.0,0.0,0.0,0.0203,0,1
PLY00004126,Silver,30-39,Southeast,1,1,2025-11-01,2025-12-31,2025-08-20,2025-10-17,15,74,7,2,7,5,7,244,34.857142,441,2152.92,1888.01,264.91,307.56,31.25,2152.92,3.26,264.91,0.0946,6,0
PLY00004127,Gold,50-59,Southwest,0,1,2025-11-01,2025-12-31,2025-01-25,2025-04-08,207,281,5,0,0,4,5,123,24.6,183,812.58,743.84,68.74,162.516,0.0,0.0,0.0,0.0,0.0178,0,1
PLY00004128,Gold,40-49,West,1,1,2025-11-01,2025-12-31,2025-09-09,2025-09-14,48,54,2,0,2,2,2,37,18.5,49,20.6,18.38,2.22,10.3,0.0,20.6,0.0,2.22,0.037,1,0
PLY00004129,Standard,30-39,West,1,1,2025-11-01,2025-12-31,2025-06-09,2025-09-04,58,146,2,0,1,2,2,54,27.0,77,234.87,223.75,11.12,117.435,0.0,16.25,0.0,1.43,0.0137,2,0
PLY00004130,Standard,50-59,Northeast,0,1,2025-11-01,2025-12-31,2025-01-04,2025-02-20,254,302,2,0,0,2,2,23,11.5,31,25.22,22.09,3.13,12.61,0.0,0.0,0.0,0.0,0.0066,0,1
PLY00004131,Silver,40-49,Southeast,1,1,2025-11-01,2025-12-31,2025-06-11,2025-08-25,68,144,4,0,2,3,4,240,60.0,312,1007.5,901.61,105.89,251.875,0.0,403.14,0.0,45.48,0.0278,4,0
PLY00004132,Standard,30-39,Midwest,1,1,2025-11-01,2025-12-31,2025-05-12,2025-10-18,14,174,5,1,1,5,5,104,20.8,160,316.78,298.52,18.26,63.356,40.11,40.11,0.27,0.27,0.0287,2,0
PLY00004133,Gold,50-59,West,1,1,2025-11-01,2025-12-31,2025-05-30,2025-09-11,51,156,4,0,3,4,4,153,38.25,237,839.53,795.54,43.99,209.8825,0.0,776.45,0.0,39.67,0.0256,7,0
PLY00004134,Standard,50-59,Midwest,1,1,2025-11-01,2025-12-31,2025-01-01,2025-06-22,132,305,7,0,0,6,7,183,26.142857,273,1241.94,1110.67,131.27,177.42,0.0,0.0,0.0,0.0,0.023,0,1
PLY00004135,Standard,40-49,West,0,1,2025-11-01,2025-12-31,2025-03-11,2025-03-11,235,236,1,0,0,1,1,9,9.0,14,46.2,41.99,4.21,46.2,0.0,0.0,0.0,0.0,0.0042,0,1
PLY00004136,Standard,40-49,Midwest,1,1,2025-11-01,2025-12-31,2025-08-21,2025-08-21,72,73,1,0,1,1,1,5,5.0,5,11.13,10.24,0.89,11.13,0.0,11.13,0.0,0.89,0.0137,1,0
PLY00004137,Standard,60+,Southwest,0,1,2025-11-01,2025-12-31,2025-09-12,2025-10-08,24,51,3,1,3,3,3,49,16.333333,51,60.46,54.15,6.31,20.153333,15.67,60.46,-0.27,6.31,0.0588,1,0
PLY00004138,Standard,30-39,Southwest,1,1,2025-11-01,2025-12-31,2025-05-22,2025-09-23,39,164,3,0,2,3,3,74,24.666666,97,244.45,216.78,27.67,81.483333,0.0,220.43,0.0,24.8,0.0183,3,0
PLY00004139,Standard,40-49,Southeast,1,1,2025-11-01,2025-12-31,2025-01-25,2025-03-15,231,281,2,0,0,1,2,27,13.5,35,73.79,64.1,9.69,36.895,0.0,0.0,0.0,0.0,0.0071,0,1
PLY00004140,Standard,60+,Southeast,0,1,2025-11-01,2025-12-31,2025-04-11,2025-09-08,54,205,3,0,2,2,3,125,41.666666,154,380.94,346.33,34.61,126.98,0.0,285.6,0.0,24.58,0.0146,1,0
PLY00004141,Standard,50-59,West,1,1,2025-11-01,2025-12-31,2025-02-20,2025-04-17,198,255,3,0,0,2,3,28,9.333333,40,104.53,93.56,10.97,34.843333,0.0,0.0,0.0,0.0,0.0118,0,1
PLY00004142,Standard,21-29,Midwest,0,1,2025-11-01,2025-12-31,2025-01-17,2025-01-17,288,289,1,0,0,1,1,15,15.0,19,41.47,34.46,7.01,41.47,0.0,0.0,0.0,0.0,0.0035,0,1
PLY00004143,Platinum,30-39,Northeast,1,1,2025-11-01,2025-12-31,2025-07-04,2025-08-15,78,121,4,0,2,2,4,117,29.25,169,830.33,747.12,83.21,207.5825,0.0,675.54,0.0,59.29,0.0331,2,0
PLY00004144,Standard,40-49,Northeast,0,1,2025-11-01,2025-12-31,2025-02-02,2025-02-15,259,273,2,0,0,2,2,65,32.5,109,238.32,216.75,21.57,119.16,0.0,0.0,0.0,0.0,0.0073,0,1
PLY00004145,Gold,21-29,Southwest,1,1,2025-11-01,2025-12-31,2025-03-21,2025-03-21,225,226,1,0,0,1,1,5,5.0,5,12.03,10.71,1.32,12.03,0.0,0.0,0.0,0.0,0.0044,0,1
PLY00004146,Platinum,50-59,Northeast,0,1,2025-11-01,2025-12-31,2025-05-14,2025-10-21,11,172,4,3,3,4,4,145,36.25,267,1477.24,1367.44,109.8,369.31,1414.25,1414.25,102.14,102.14,0.0233,3,0
PLY00004147,Standard,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-01-31,2025-02-13,261,275,2,0,0,2,2,51,25.5,61,66.93,60.42,6.51,33.465,0.0,0.0,0.0,0.0,0.0073,0,1
PLY00004148,Standard,30-39,Northeast,1,1,2025-11-01,2025-12-31,2025-07-13,2025-07-13,111,112,1,0,0,1,1,17,17.0,26,52.31,48.46,3.85,52.31,0.0,0.0,0.0,0.0,0.0089,2,0
PLY00004149,Silver,60+,Northeast,1,1,2025-11-01,2025-12-31,2025-05-25,2025-10-10,22,161,6,2,4,4,6,168,28.0,232,804.73,717.03,87.7,134.121666,148.62,583.13,8.41,50.79,0.0373,3,0
PLY00004150,Standard,21-29,Southeast,1,1,2025-11-01,2025-12-31,2025-05-13,2025-09-17,45,173,3,0,1,2,3,59,19.666666,74,197.23,178.88,18.35,65.743333,0.0,18.05,0.0,0.99,0.0173,2,0
PLY00004151,Gold,30-39,Northeast,0,1,2025-11-01,2025-12-31,2025-06-07,2025-08-25,68,148,3,0,1,3,3,112,37.333333,184,818.08,733.65,84.43,272.693333,0.0,581.56,0.0,69.27,0.0203,1,0
PLY00004152,Standard,50-59,West,1,1,2025-11-01,2025-12-31,2025-05-24,2025-09-06,56,162,5,0,1,2,4,146,29.2,207,349.45,318.07,31.38,69.89,0.0,97.06,0.0,8.03,0.0309,1,0
PLY00004153,Standard,50-59,Southeast,0,1,2025-11-01,2025-12-31,2025-01-08,2025-05-18,167,298,4,0,0,3,4,50,12.5,64,104.6,95.82,8.78,26.15,0.0,0.0,0.0,0.0,0.0134,0,1
PLY00004154,Silver,60+,Northeast,0,1,2025-11-01,2025-12-31,2025-04-28,2025-09-20,42,188,3,0,2,2,3,82,27.333333,95,155.47,145.0,10.47,51.823333,0.0,33.59,0.0,4.08,0.016,1,0
PLY00004155,Silver,40-49,Southwest,0,1,2025-11-01,2025-12-31,2025-07-06,2025-08-14,79,119,3,0,1,3,3,141,47.0,190,324.17,295.58,28.59,108.056666,0.0,125.2,0.0,7.31,0.0252,2,0
PLY00004157,Standard,40-49,West,1,1,2025-11-01,2025-12-31,2025-02-11,2025-02-11,263,264,1,0,0,1,1,44,44.0,61,15.25,14.02,1.23,15.25,0.0,0.0,0.0,0.0,0.0038,0,1
PLY00004158,Standard,30-39,West,1,1,2025-11-01,2025-12-31,2025-08-06,2025-10-08,24,88,4,2,4,3,4,128,32.0,148,376.37,341.15,35.22,94.0925,159.95,376.37,16.08,35.22,0.0455,3,0
PLY00004159,Standard,21-29,Southwest,1,1,2025-11-01,2025-12-31,2025-08-07,2025-08-07,86,87,1,0,1,1,1,28,28.0,52,43.44,38.93,4.51,43.44,0.0,43.44,0.0,4.51,0.0115,2,0
PLY00004160,Silver,30-39,Southwest,1,1,2025-11-01,2025-12-31,2025-07-26,2025-07-26,98,99,1,0,0,1,1,30,30.0,58,80.96,74.71,6.25,80.96,0.0,0.0,0.0,0.0,0.0101,1,0
PLY00004161,Standard,60+,West,1,1,2025-11-01,2025-12-31,2025-05-29,2025-10-05,27,157,5,1,4,3,5,209,41.8,340,702.07,633.63,68.44,140.414,212.76,507.26,23.61,57.82,0.0318,1,0
PLY00004162,Platinum,30-39,Southeast,0,1,2025-11-01,2025-12-31,2025-07-07,2025-10-17,15,118,3,1,2,2,3,119,39.666666,192,609.79,551.97,57.82,203.263333,197.74,275.38,20.02,28.69,0.0254,2,0
PLY00004163,Gold,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-03-31,2025-11-01,0,216,7,1,3,4,7,202,28.857142,283,809.67,754.47,55.2,115.667142,82.84,378.09,6.55,31.14,0.0324,3,0
PLY00004164,Standard,30-39,Southwest,1,1,2025-11-01,2025-12-31,2025-04-10,2025-10-16,16,206,5,2,4,5,5,162,32.4,248,1129.99,1053.4,76.59,225.998,735.86,1022.71,34.01,64.86,0.0243,6,0
PLY00004165,Standard,50-59,West,0,1,2025-11-01,2025-12-31,2025-01-26,2025-06-13,141,280,4,0,0,4,4,98,24.5,150,238.23,214.2,24.03,59.5575,0.0,0.0,0.0,0.0,0.0143,0,1
PLY00004166,Standard,40-49,West,1,1,2025-11-01,2025-12-31,2025-06-17,2025-09-07,55,138,3,0,1,2,2,72,24.0,106,88.34,81.31,7.03,29.446666,0.0,14.52,0.0,1.3,0.0217,1,0
PLY00004167,Standard,40-49,Southwest,0,1,2025-11-01,2025-12-31,2025-01-23,2025-03-04,242,283,2,0,0,2,2,14,7.0,16,15.33,13.82,1.51,7.665,0.0,0.0,0.0,0.0,0.0071,0,1
PLY00004168,Standard,40-49,Midwest,1,1,2025-11-01,2025-12-31,2025-06-16,2025-10-12,20,139,4,1,3,3,4,86,21.5,125,375.51,348.91,26.6,93.8775,60.34,296.94,5.07,21.14,0.0288,3,0
PLY00004169,Standard,50-59,Southeast,1,1,2025-11-01,2025-12-31,2025-09-06,2025-10-05,27,57,4,2,4,4,4,93,23.25,132,611.2,552.11,59.09,152.8,504.42,611.2,46.33,59.09,0.0702,5,0
PLY00004170,Standard,21-29,Southwest,1,1,2025-11-01,2025-12-31,2025-10-11,2025-10-11,21,22,1,1,1,1,1,52,52.0,62,226.57,205.44,21.13,226.57,226.57,226.57,21.13,21.13,0.0455,1,0
PLY00004171,Silver,50-59,Midwest,1,1,2025-11-01,2025-12-31,2025-05-17,2025-09-12,50,169,5,0,1,4,5,167,33.4,230,563.35,520.69,42.66,112.67,0.0,60.14,0.0,9.75,0.0296,3,0
PLY00004172,Standard,50-59,Midwest,1,1,2025-11-01,2025-12-31,2025-02-22,2025-10-14,18,253,5,1,3,3,5,113,22.6,158,375.09,352.09,23.0,75.018,17.6,195.63,2.04,10.68,0.0198,2,0
PLY00004173,Standard,60+,Midwest,1,1,2025-11-01,2025-12-31,2025-01-13,2025-07-25,99,293,6,0,0,4,6,82,13.666666,120,362.61,331.45,31.16,60.435,0.0,0.0,0.0,0.0,0.0205,0,1
PLY00004174,Gold,21-29,Midwest,1,1,2025-11-01,2025-12-31,2025-07-25,2025-10-05,27,100,6,1,4,4,6,288,48.0,452,1598.63,1479.54,119.09,266.438333,820.14,1385.15,32.53,98.2,0.06,9,0
PLY00004175,Standard,40-49,Southeast,1,1,2025-11-01,2025-12-31,2025-01-02,2025-01-05,300,304,2,0,0,2,2,20,10.0,21,13.47,12.03,1.44,6.735,0.0,0.0,0.0,0.0,0.0066,0,1
PLY00004177,Platinum,60+,Midwest,0,1,2025-11-01,2025-12-31,2025-09-07,2025-10-13,19,56,3,1,3,3,3,152,50.666666,266,1452.17,1351.68,100.49,484.056666,757.02,1452.17,41.94,100.49,0.0536,4,0
PLY00004178,Gold,21-29,West,1,1,2025-11-01,2025-12-31,2025-09-21,2025-10-24,8,42,3,2,3,3,3,79,26.333333,126,119.95,108.02,11.93,39.983333,46.17,119.95,3.87,11.93,0.0714,2,0
PLY00004179,Standard,60+,Midwest,1,1,2025-11-01,2025-12-31,2025-07-29,2025-07-29,95,96,1,0,0,1,1,69,69.0,67,38.14,34.3,3.84,38.14,0.0,0.0,0.0,0.0,0.0104,3,0
PLY00004180,Standard,21-29,Southwest,1,1,2025-11-01,2025-12-31,2025-08-24,2025-10-27,5,70,3,2,3,3,3,102,34.0,140,352.75,315.77,36.98,117.583333,280.72,352.75,29.9,36.98,0.0429,2,0
PLY00004181,Gold,40-49,Southeast,1,1,2025-11-01,2025-12-31,2025-01-18,2025-05-18,167,288,3,0,0,2,3,77,25.666666,108,733.44,677.92,55.52,244.48,0.0,0.0,0.0,0.0,0.0104,0,1
PLY00004182,Gold,50-59,Southwest,1,1,2025-11-01,2025-12-31,2025-01-08,2025-07-22,102,298,5,0,0,4,5,130,26.0,219,940.88,828.45,112.43,188.176,0.0,0.0,0.0,0.0,0.0168,0,1
PLY00004183,Silver,50-59,Midwest,1,1,2025-11-01,2025-12-31,2025-07-05,2025-09-26,36,120,4,0,2,3,4,161,40.25,242,1199.53,1106.64,92.89,299.8825,0.0,259.5,0.0,32.65,0.0333,6,0
