activity_date,location_id,location_name,region,location_type,activity_year,activity_month,activity_quarter,day_of_week_number,day_of_week_name,is_weekend,transaction_count,session_count,unique_player_count,active_machine_count,total_wager,total_payout,jackpot_amount,net_gaming_revenue,event_count,downtime_minutes,critical_event_count,revenue_lag_1_day,revenue_lag_7_days,revenue_lag_14_days,previous_7_day_average_revenue,previous_30_day_average_revenue,previous_7_day_average_sessions
2025-10-22,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,10,4,4,Wednesday,0,1,1,1,1,43.94,37.83,0.0,6.11,3,42,0,3.71,6.54,86.98,21.74,50.83,2.43
2025-10-22,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,10,4,4,Wednesday,0,47,10,10,7,1361.59,1259.72,0.0,101.87,1,202,0,72.55,42.35,229.1,96.54,123.24,6.0
2025-10-22,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,10,4,4,Wednesday,0,31,5,5,4,1431.55,1410.06,0.0,21.49,10,238,0,377.66,255.72,165.5,188.8,165.98,7.57
2025-10-22,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,10,4,4,Wednesday,0,1,1,1,1,115.0,105.25,0.0,9.75,6,162,0,48.66,54.91,15.87,55.72,67.06,4.29
2025-10-22,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,10,4,4,Wednesday,0,37,6,6,4,1295.15,1110.0,0.0,185.15,4,398,3,79.4,45.67,249.22,53.16,85.95,5.14
2025-10-23,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,10,4,5,Thursday,0,45,7,7,5,2497.47,2183.5,0.0,313.97,1,15,0,337.78,107.17,236.37,145.98,108.42,5.0
2025-10-23,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,10,4,5,Thursday,0,36,6,5,5,1247.44,1116.52,0.0,130.92,9,413,1,55.47,83.27,54.01,127.77,94.95,7.0
2025-10-23,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,10,4,5,Thursday,0,1,1,1,1,8.64,8.62,0.0,0.02,1,25,0,22.57,57.99,164.57,40.7,71.1,3.29
2025-10-23,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,10,4,5,Thursday,0,20,7,7,4,269.59,251.26,0.0,18.33,7,262,0,223.32,191.38,47.35,71.25,86.21,5.43
2025-10-23,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,10,4,5,Thursday,0,12,3,3,3,479.87,435.8,0.0,44.07,2,46,0,6.11,10.46,3.44,21.68,46.82,2.14
2025-10-23,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,10,4,5,Thursday,0,20,4,4,2,802.41,729.16,0.0,73.25,3,25,0,101.87,89.89,41.26,105.04,119.82,6.57
2025-10-23,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,10,4,5,Thursday,0,33,8,8,5,994.89,901.95,0.0,92.94,2,34,0,21.49,74.85,229.84,155.34,163.68,7.0
2025-10-23,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,10,4,5,Thursday,0,28,3,3,2,1028.29,929.72,0.0,98.57,7,141,0,9.75,31.48,68.53,49.27,66.85,4.0
2025-10-23,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,10,4,5,Thursday,0,21,4,4,2,1371.57,1277.52,0.0,94.05,2,101,0,185.15,10.77,102.12,73.09,90.14,5.14
2025-10-23,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,10,4,5,Thursday,0,19,2,2,2,1549.55,1447.94,0.0,101.61,3,73,0,125.74,34.27,176.71,74.45,65.4,3.14
2025-10-24,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,10,4,6,Friday,0,16,4,4,3,775.4,612.08,0.0,163.32,5,35,0,313.97,126.56,25.25,175.53,112.87,4.86
2025-10-24,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,10,4,6,Friday,0,29,7,7,6,1039.09,944.96,0.0,94.13,5,87,0,130.92,312.15,301.64,134.58,95.36,6.86
2025-10-24,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,10,4,6,Friday,0,2,1,1,1,69.02,61.73,0.0,7.29,5,92,0,0.02,26.86,69.59,32.42,70.16,2.86
2025-10-24,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,10,4,6,Friday,0,29,7,7,5,938.2,826.15,788.91,112.05,5,107,0,18.33,71.97,112.8,46.53,82.88,5.14
2025-10-24,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,10,4,6,Friday,0,15,2,2,2,203.26,188.28,0.0,14.98,4,142,0,44.07,27.83,40.38,26.48,46.04,2.29
2025-10-24,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,10,4,6,Friday,0,49,10,10,9,904.53,881.74,0.0,22.79,6,157,0,73.25,330.48,180.16,102.66,118.41,6.0
2025-10-24,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,10,4,6,Friday,0,41,9,9,6,1055.62,966.46,0.0,89.16,11,248,0,92.94,153.52,197.21,157.92,152.64,7.14
2025-10-24,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,10,4,6,Friday,0,12,4,4,3,101.08,86.83,0.0,14.25,4,17,0,98.57,104.93,52.92,58.85,68.36,4.0
2025-10-24,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,10,4,6,Friday,0,43,5,5,5,1573.16,1404.7,0.0,168.46,4,45,0,94.05,70.72,0.42,84.98,92.76,5.29
2025-10-24,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,10,4,6,Friday,0,14,3,3,3,924.85,823.36,0.0,101.49,3,30,0,101.61,117.59,20.88,84.07,64.72,2.86
2025-10-25,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,10,4,7,Saturday,1,3,2,2,2,388.03,442.64,0.0,-54.61,5,51,0,163.32,309.59,103.17,180.78,115.18,4.86
2025-10-25,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,10,4,7,Saturday,1,22,3,3,3,456.49,410.1,0.0,46.39,6,84,0,94.13,243.5,53.29,103.43,97.44,6.43
2025-10-25,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,10,4,7,Saturday,1,15,3,3,3,177.21,161.12,0.0,16.09,3,63,0,7.29,45.8,15.37,29.63,68.55,2.57
2025-10-25,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,10,4,7,Saturday,1,17,6,6,6,903.91,765.84,0.0,138.07,7,62,0,22.79,52.2,118.99,58.71,113.66,5.86
2025-10-25,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,10,4,7,Saturday,1,24,5,5,5,285.2,266.0,0.0,19.2,12,450,1,89.16,412.08,270.6,148.73,149.29,6.86
2025-10-25,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,10,4,7,Saturday,1,17,3,3,2,492.96,447.82,0.0,45.14,3,107,0,14.25,46.31,151.45,45.9,65.06,3.86
2025-10-25,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,10,4,7,Saturday,1,25,3,3,3,937.53,833.12,0.0,104.41,3,35,0,168.46,39.78,169.66,98.95,94.03,4.86
2025-10-25,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,10,4,7,Saturday,1,6,1,1,1,913.31,829.41,0.0,83.9,3,38,0,101.49,16.55,15.95,81.77,63.96,2.86
2025-10-26,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,10,4,1,Sunday,1,11,3,3,2,203.08,183.09,0.0,19.99,7,107,0,-54.61,45.55,84.98,128.75,111.32,4.43
2025-10-26,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,10,4,1,Sunday,1,1,1,1,1,58.63,55.74,0.0,2.89,1,5,0,16.09,40.19,91.04,25.38,68.11,2.57
2025-10-26,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,10,4,1,Sunday,1,12,2,2,2,134.09,123.03,0.0,11.06,7,178,0,112.05,53.15,145.38,52.26,83.9,5.29
2025-10-26,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,10,4,1,Sunday,1,15,1,1,1,469.76,461.01,0.0,8.75,1,13,0,14.98,4.29,117.94,24.64,43.67,2.14
2025-10-26,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,10,4,1,Sunday,1,37,7,7,6,785.46,688.49,0.0,96.97,4,82,0,138.07,57.41,106.62,70.97,113.81,6.43
2025-10-26,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,10,4,1,Sunday,1,53,6,6,6,989.78,934.89,0.0,54.89,8,142,0,19.2,19.89,144.52,92.6,145.59,6.71
2025-10-26,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,10,4,1,Sunday,1,16,3,3,3,485.9,444.44,0.0,41.46,5,289,1,45.14,54.86,57.77,45.73,65.93,3.57
2025-10-26,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,10,4,1,Sunday,1,11,3,3,3,330.18,293.44,0.0,36.74,3,80,0,104.41,92.77,112.39,108.18,92.63,4.71
2025-10-26,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,10,4,1,Sunday,1,17,2,2,2,161.39,147.1,0.0,14.29,5,67,0,83.9,63.66,3.64,91.39,66.66,2.86
2025-10-27,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,10,4,2,Monday,0,6,1,1,1,184.4,179.56,0.0,4.84,4,28,0,19.99,61.46,99.26,125.1,110.29,4.29
2025-10-27,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,10,4,2,Monday,0,33,3,3,3,314.4,294.73,0.0,19.67,5,62,0,46.39,52.54,39.43,75.27,97.73,5.43
2025-10-27,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,10,4,2,Monday,0,16,2,2,2,1108.38,1040.14,0.0,68.24,2,34,0,2.89,31.18,46.01,20.05,67.98,2.0
2025-10-27,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,10,4,2,Monday,0,19,4,4,3,772.39,728.21,0.0,44.18,6,111,0,11.06,6.23,146.1,46.24,82.88,5.14
2025-10-27,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,10,4,2,Monday,0,11,3,3,3,531.45,459.97,0.0,71.48,7,303,0,96.97,30.88,44.27,76.63,112.56,6.57
2025-10-27,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,10,4,2,Monday,0,40,5,5,5,618.95,559.43,0.0,59.52,6,162,0,54.89,27.89,144.21,97.6,141.56,7.29
2025-10-27,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,10,4,2,Monday,0,13,2,2,2,201.13,176.96,0.0,24.17,6,308,1,41.46,48.87,42.63,43.81,64.53,3.57
2025-10-27,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,10,4,2,Monday,0,6,1,1,1,577.47,520.11,0.0,57.36,3,407,1,36.74,33.02,46.86,100.18,91.1,4.43
2025-10-27,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,10,4,2,Monday,0,4,1,1,1,250.43,220.56,0.0,29.87,2,40,0,14.29,150.07,67.7,84.34,62.96,2.86
2025-10-28,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,10,4,3,Tuesday,0,18,3,3,3,570.27,527.72,0.0,42.55,6,62,0,4.84,33.78,22.11,117.01,108.18,3.57
2025-10-28,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,10,4,3,Tuesday,0,28,7,6,6,1469.54,1366.02,0.0,103.52,3,22,0,19.67,71.68,80.68,70.58,94.6,5.14
2025-10-28,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,10,4,3,Tuesday,0,16,2,2,2,1562.57,1383.9,0.0,178.67,1,20,0,68.24,60.34,79.26,25.35,69.03,2.14
2025-10-28,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,10,4,3,Tuesday,0,27,7,7,5,689.2,626.97,0.0,62.23,4,46,0,44.18,63.44,185.33,51.66,82.11,5.29
2025-10-28,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,10,4,3,Tuesday,0,6,2,2,2,116.32,109.16,0.0,7.16,1,47,0,8.75,94.47,61.83,25.28,43.32,2.14
2025-10-28,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,10,4,3,Tuesday,0,8,2,2,1,298.29,273.34,0.0,24.95,6,95,0,71.48,72.55,46.64,82.43,113.54,6.71
2025-10-28,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,10,4,3,Tuesday,0,60,7,7,6,2127.38,1951.41,0.0,175.97,6,253,0,59.52,377.66,-29.08,102.12,138.55,7.0
2025-10-28,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,10,4,3,Tuesday,0,3,2,2,2,91.25,83.4,0.0,7.85,7,362,0,24.17,48.66,137.96,40.29,63.97,2.86
2025-10-28,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,10,4,3,Tuesday,0,19,3,3,3,1640.61,1500.29,0.0,140.32,6,207,0,57.36,79.4,88.04,103.65,84.79,4.14
2025-10-28,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,10,4,3,Tuesday,0,9,3,3,3,202.98,181.16,0.0,21.82,4,54,0,29.87,13.28,109.91,67.17,61.95,2.0
2025-10-29,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,10,4,4,Wednesday,0,9,2,2,2,216.47,194.44,0.0,22.03,1,12,0,42.55,337.78,31.59,118.26,107.35,3.57
2025-10-29,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,10,4,4,Wednesday,0,6,2,2,2,394.14,369.55,0.0,24.59,3,83,0,178.67,22.57,73.96,42.25,65.83,1.71
2025-10-29,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,10,4,4,Wednesday,0,34,6,6,4,1022.82,950.78,0.0,72.04,2,13,0,62.23,-110.73,21.24,51.49,83.45,5.43
2025-10-29,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,10,4,4,Wednesday,0,4,1,1,1,84.79,74.79,0.0,10.0,1,14,0,7.16,4.88,9.68,12.81,40.5,1.71
2025-10-29,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,10,4,4,Wednesday,0,16,3,3,3,626.5,546.8,0.0,79.7,6,137,1,24.95,101.87,42.35,75.63,110.27,6.0
2025-10-29,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,10,4,4,Wednesday,0,7,2,2,2,183.02,171.71,0.0,11.31,13,404,0,175.97,21.49,255.72,73.31,140.7,6.43
2025-10-29,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,10,4,4,Wednesday,0,14,1,1,1,1617.24,1434.13,0.0,183.11,6,68,0,7.85,9.75,54.91,34.46,63.0,2.57
2025-10-29,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,10,4,4,Wednesday,0,13,2,2,2,263.06,247.63,0.0,15.43,0,0,0,21.82,125.74,31.01,68.39,62.5,2.14
2025-10-30,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,10,4,5,Thursday,0,18,4,4,3,417.51,380.3,0.0,37.21,1,5,0,22.03,313.97,107.17,73.16,107.92,3.14
2025-10-30,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,10,4,5,Thursday,0,11,3,3,3,742.01,619.58,0.0,122.43,5,362,1,103.52,75.77,88.32,75.12,96.77,5.57
2025-10-30,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,10,4,5,Thursday,0,7,1,1,1,147.02,126.01,0.0,21.01,3,26,0,24.59,0.02,57.99,42.54,62.58,1.71
2025-10-30,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,10,4,5,Thursday,0,16,3,3,3,409.43,371.68,0.0,37.75,9,232,0,72.04,223.32,83.96,77.6,83.99,5.43
2025-10-30,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,10,4,5,Thursday,0,14,2,2,2,303.73,283.09,0.0,20.64,4,69,0,10.0,3.71,212.2,13.54,38.64,1.57
2025-10-30,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,10,4,5,Thursday,0,21,5,5,4,1403.25,1230.14,0.0,173.11,5,54,0,79.7,73.25,89.89,72.46,112.85,5.0
2025-10-30,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,10,4,5,Thursday,0,42,7,7,4,1332.32,1205.35,0.0,126.97,3,21,0,11.31,92.94,74.85,71.86,138.81,6.0
2025-10-30,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,10,4,5,Thursday,0,9,3,3,3,269.38,248.58,0.0,20.8,3,46,0,183.11,98.57,31.48,59.22,66.21,2.57
2025-10-30,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,10,4,5,Thursday,0,22,5,5,4,346.03,305.5,0.0,40.53,2,26,0,140.32,185.15,45.67,112.36,86.56,3.57
2025-10-31,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,10,4,6,Friday,0,5,1,1,1,210.75,193.71,0.0,17.04,2,69,0,37.21,163.32,126.56,33.62,108.68,2.71
2025-10-31,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,10,4,6,Friday,0,18,3,3,3,678.17,623.41,0.0,54.76,4,130,0,122.43,55.47,77.24,81.79,100.16,5.14
2025-10-31,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,10,4,6,Friday,0,23,2,2,2,158.37,147.51,0.0,10.86,5,200,1,21.01,7.29,26.86,45.54,58.74,1.71
2025-10-31,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,10,4,6,Friday,0,20,2,2,1,384.81,350.4,0.0,34.41,3,41,0,37.75,18.33,191.38,51.09,82.57,5.14
2025-10-31,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,10,4,6,Friday,0,9,2,2,2,276.71,258.39,0.0,18.32,1,1,0,173.11,22.79,330.48,86.72,111.01,5.14
2025-10-31,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,10,4,6,Friday,0,23,4,4,4,246.27,228.38,0.0,17.89,10,255,0,126.97,89.16,153.52,76.72,136.2,5.86
2025-10-31,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,10,4,6,Friday,0,12,2,2,2,472.62,422.83,0.0,49.79,4,38,0,40.53,94.05,10.77,91.7,82.02,3.43
2025-11-01,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,11,4,7,Saturday,1,12,2,2,2,347.93,312.48,0.0,35.45,3,31,0,17.04,-54.61,309.59,12.72,103.1,2.29
2025-11-01,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,11,4,7,Saturday,1,3,1,1,1,53.55,51.04,0.0,2.51,0,0,0,54.76,130.92,83.27,81.69,97.56,4.57
2025-11-01,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,11,4,7,Saturday,1,1,1,1,1,48.89,43.81,0.0,5.08,3,16,0,34.41,112.05,71.97,53.39,78.54,4.43
2025-11-01,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,11,4,7,Saturday,1,6,1,1,1,180.03,157.11,0.0,22.92,5,115,0,18.32,138.07,52.2,86.09,110.53,4.0
2025-11-01,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,11,4,7,Saturday,1,13,5,5,3,219.54,203.17,0.0,16.37,8,232,0,17.89,19.2,412.08,66.54,134.31,5.14
2025-11-01,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,11,4,7,Saturday,1,12,1,1,1,508.5,437.8,0.0,70.7,4,25,0,49.79,168.46,70.72,85.37,82.96,3.14
2025-11-01,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,11,4,7,Saturday,1,1,1,1,1,28.72,27.72,0.0,1.0,2,148,1,15.43,101.61,34.27,52.63,64.81,2.0
2025-11-02,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,11,4,1,Sunday,1,2,2,2,2,123.98,114.12,0.0,9.86,8,183,0,2.51,94.13,312.15,63.34,96.5,3.86
2025-11-02,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,11,4,1,Sunday,1,10,1,1,1,303.64,269.37,0.0,34.27,4,275,0,10.86,16.09,45.8,46.05,58.2,1.86
2025-11-02,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,11,4,1,Sunday,1,7,2,2,2,565.51,542.45,0.0,23.06,4,20,0,22.92,96.97,57.41,69.64,104.07,3.29
2025-11-02,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,11,4,1,Sunday,1,6,2,2,2,283.84,260.45,0.0,23.39,5,84,0,16.37,54.89,19.89,66.13,125.23,5.14
2025-11-02,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,11,4,1,Sunday,1,9,2,2,2,339.74,304.87,0.0,34.87,3,21,0,20.8,14.25,104.93,48.11,64.28,2.57
2025-11-03,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,11,4,2,Monday,0,16,2,2,2,579.14,534.43,0.0,44.71,3,48,0,35.45,19.99,45.55,25.59,97.72,2.29
2025-11-03,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,11,4,2,Monday,0,5,1,1,1,336.88,309.53,0.0,27.35,2,5,0,9.86,46.39,243.5,51.31,93.43,3.14
2025-11-03,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,11,4,2,Monday,0,40,7,7,5,1765.52,1536.97,0.0,228.55,4,164,0,34.27,2.89,40.19,48.65,56.81,1.57
2025-11-03,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,11,4,2,Monday,0,21,2,2,2,370.74,321.93,0.0,48.81,5,74,1,5.08,11.06,53.15,38.11,77.33,3.57
2025-11-03,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,11,4,2,Monday,0,7,1,1,1,320.33,276.25,0.0,44.08,0,0,0,20.64,6.11,6.54,15.96,38.04,1.71
2025-11-03,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,11,4,2,Monday,0,20,1,1,1,665.99,620.9,0.0,45.09,3,52,0,23.06,71.48,30.88,59.08,99.89,2.57
2025-11-03,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,11,4,2,Monday,0,42,4,4,4,801.21,751.01,0.0,50.2,6,292,0,23.39,59.52,27.89,61.63,120.71,4.57
2025-11-03,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,11,4,2,Monday,0,8,3,3,2,220.26,194.79,0.0,25.47,4,81,0,34.87,45.14,46.31,51.06,62.68,2.29
2025-11-03,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,11,4,2,Monday,0,4,2,2,1,178.0,167.02,0.0,10.98,2,68,0,70.7,104.41,39.78,71.41,83.01,2.57
2025-11-04,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,11,4,3,Tuesday,0,8,1,1,1,108.38,93.41,0.0,14.97,3,8,0,44.71,4.84,61.46,29.12,92.97,2.14
2025-11-04,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,11,4,3,Tuesday,0,9,2,2,2,270.55,241.67,0.0,28.88,7,123,0,27.35,19.67,52.54,48.59,91.73,2.86
2025-11-04,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,11,4,3,Tuesday,0,18,1,1,1,295.33,264.62,0.0,30.71,6,164,0,228.55,68.24,31.18,80.88,61.96,2.43
2025-11-04,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,11,4,3,Tuesday,0,14,5,5,4,568.72,509.99,0.0,58.73,5,50,0,48.81,44.18,6.23,43.5,74.51,3.57
2025-11-04,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,11,4,3,Tuesday,0,2,2,2,2,29.71,26.45,0.0,3.26,1,10,0,44.08,44.07,10.46,21.38,36.03,1.71
2025-11-04,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,11,4,3,Tuesday,0,59,7,7,6,965.71,878.98,0.0,86.73,0,0,0,45.09,24.95,72.55,55.31,93.97,2.29
2025-11-04,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,11,4,3,Tuesday,0,28,6,6,4,946.97,871.13,0.0,75.84,8,176,0,50.2,175.97,377.66,60.3,118.74,4.43
2025-11-04,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,11,4,3,Tuesday,0,29,4,4,3,479.84,423.89,0.0,55.95,2,24,0,25.47,41.46,54.86,48.25,55.78,2.29
2025-11-04,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,11,4,3,Tuesday,0,24,3,3,3,343.5,307.71,0.0,35.79,4,100,0,10.98,36.74,92.77,58.06,78.81,2.43
2025-11-04,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,11,4,3,Tuesday,0,2,1,1,1,17.54,15.61,0.0,1.93,2,25,0,1.0,101.49,117.59,38.26,57.48,1.86
2025-11-05,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,11,4,4,Wednesday,0,7,2,2,2,246.65,218.56,0.0,28.09,2,19,0,14.97,42.55,33.78,30.57,85.85,2.14
2025-11-05,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,11,4,4,Wednesday,0,20,5,5,4,888.38,806.29,426.69,82.09,3,525,0,28.88,103.52,71.68,49.9,90.18,2.71
2025-11-05,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,11,4,4,Wednesday,0,32,5,5,5,1037.0,922.74,0.0,114.26,5,174,0,30.71,178.67,60.34,75.52,59.84,2.29
2025-11-05,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,11,4,4,Wednesday,0,36,6,6,4,1275.51,1208.99,0.0,66.52,8,399,1,58.73,62.23,63.44,45.58,72.94,3.71
2025-11-05,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,11,4,4,Wednesday,0,9,3,3,3,247.83,220.69,0.0,27.14,3,50,0,3.26,14.98,27.83,15.55,34.25,1.57
2025-11-05,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,11,4,4,Wednesday,0,23,5,5,3,792.98,706.24,0.0,86.74,5,78,0,86.73,79.7,101.87,64.13,87.33,3.0
2025-11-05,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,11,4,4,Wednesday,0,9,4,4,3,458.23,415.57,0.0,42.66,5,71,0,75.84,11.31,21.49,46.0,118.46,4.29
2025-11-05,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,11,4,4,Wednesday,0,9,4,4,4,463.52,435.33,0.0,28.19,5,59,0,55.95,24.17,48.87,50.32,53.1,2.43
2025-11-05,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,11,4,4,Wednesday,0,10,2,2,2,309.22,277.42,0.0,31.8,4,96,0,35.79,57.36,33.02,57.92,78.1,2.43
2025-11-05,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,11,4,4,Wednesday,0,5,1,1,1,157.07,151.88,0.0,5.19,2,46,0,1.93,83.9,16.55,24.03,56.89,1.57
2025-11-06,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,11,4,5,Thursday,0,7,3,3,2,184.65,168.26,0.0,16.39,0,0,0,28.09,22.03,337.78,28.5,85.67,2.0
2025-11-06,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,11,4,5,Thursday,0,10,3,3,3,179.35,168.55,0.0,10.8,4,284,1,82.09,122.43,75.77,46.84,90.5,2.43
2025-11-06,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,11,4,5,Thursday,0,40,5,5,4,775.73,717.33,0.0,58.4,4,136,0,114.26,24.59,22.57,66.32,61.8,2.71
